,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,brake type,electric assist,handlebar type,suspension,make / manufacturer,model name / number,part type,serial number,size / dimensions,year manufactured,length overall (LOA),propulsion type,engine hours (total)
28578,7999.0,charlotte,https://charlotte.craigslist.org/mcd/d/concord-2015-honda-stateline-abs/7470716683.html,2022-04-13 10:20,2015 Honda® Stateline ABS,16,"RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 23  link:       http://www.ridenowconcord.com/Used-Inventory-2015-Honda-Stateline-ABS-Concord-North-Carolina-11211731  contact:    Internet Sales  2015 HONDA® STATELINE ABS  Notes from the DealerRideNow Concord & Indian Motorcycle of Concord is the premier powersports dealership serving the metro areas of Charlotte, Kannapolis, Winston-Salem and Greensboro, North Carolina. Our dealership is located off the 29 and 601 in our state of the art facility, only 6.3 miles north of Charlotte Motor Speedway, and across the street from First Assembly Church. In addition to our powersport vehicles we provide a wide selection of aftermarket parts and accessories and a full service department. Our inventory includes a huge selection of both new and used  ATVs, Utility Vehicles, Trikes, Water Craft, Scooters, Dirt Bikes and Motocross Motorcycles for sale. Our brands include Indian Motorcycles, Victory Motorcycles, Suzuki, Yamaha, Polaris, Kawasaki, Honda and the all new Polaris Slingshot.   RideNow Concord is conveniently located near the areas of Charlotte, Harrisburg, Mt. Pleasant, Rocky River, Matthews, China Grove, Mooresville, Pineville, Granite Quarry & Salisbury.InfoType: CruiserStock #: UHO500082RDetailsCondition: UsedDrivetrainOdometer: 6874Description NOW AVAILABLE!!! Pricing may exclude any added parts, accessories or installation- unless otherwise noted. Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination and are subject to change without notice. Sale prices include all applicable offers.  2015 Honda® Stateline ABSMeet The Modern CustomPeople ride cruisers for two big reasons: the way they work, and the way they look. Around town and on the road, the relaxed, stretched-out cruiser style is not only comfortable, but it makes sense too. And the way they look—cruisers turn heads everywhere, even when they’re parked. That’s especially true of the Honda® Stateline®. With its stretched lines and progressive styling, it really stands out. With its 1312cc V-twin engine, shaft final drive, disc brakes and fuel injection, it’s as modern and trouble-free as any Honda® out there, and you know how good that feels.You see a lot of cruisers out there that have too much junk hung all over them. Not the Stateline®. Its streamlined good looks really set it apart. And the way it rides? That puts it even further ahead of the pack.Features may include:InnovationsFive-Spoke Cast WheelsSilver-finish five-spoke wheels never go out of true, are easy to keep clean and just plain look right on a sharp, contemporary cruiser like the Stateline®.Front- and Rear-Disc Brakes (Optional ABS)A single 336mm disc/twin-piston caliper unit up front and 296mm disc/single-piston caliper setup in back ensure the Stateline® can reel itself in when needed.Retro-Progressive StylingLike its Sabre and Fury cousins, the Stateline® with its chopped dragster look, beefy V-twin and long, neo-design fenders, is one of the most authentic, radically styled custom motorcycles that Honda® has ever produced.Tank-Mounted InstrumentsPart of the Stateline®’s super-clean look comes from mounting the instruments in a streamlined, modern tank nacelle. It completely opens up the handlebar area, yet still gives you all the information you need.Programmed Fuel Injection (PGM-FI)Forget about fiddling with a choke—the Stateline®'s fuel injection system means no-hassle startups on cold mornings or at high altitudes, and optimal performance in any condition.1312cc V-Twin EnginePowerful 1312cc, 52-degree V-twin engine with a single-pin crankshaft and dual balancers has plenty of torque, and the feel only a V-twin can deliver.Low-Slung SaddleMeasuring in at an ultralow 26.7 inches, the Stateline®’s wide, one-piece, deep-dish seat not only beefs up the comfort level, but the classic styling as well.Wide, Low-Profile TiresBig, fat and bad to the bone, the Stateline®’s wide, low tires do more than just look good—they are the basis for the Stateline®’s excellent handling. Exactly what you’d expect from a Honda® cruiser.Shaft Final DriveThe shaft final drive is quiet, clean and has been uniquely integrated into the overall design.Full Valanced FendersThose long, full-coverage fenders with their deep side valances are purely modern, but pay tribute to some of the classic cruisers of old. That combination of classic and new is what the Stateline® is all about. RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 23  link:       http://www.ridenowconcord.com/Used-Inventory-2015-Honda-Stateline-ABS-Concord-North-Carolina-11211731  contact:    Internet Sales  DisclaimerAdvertised pricing excludes applicable taxes title and licensing, dealer set up, destination, reconditioning and are subject to change without notice. Pricing may exclude any added parts, accessories or installation unless otherwise noted. Contact dealer for detailsgmwv53ud0slqaomoawufwi",,,,,,,,,,,,,,,,,,
28579,1800.0,charlotte,https://charlotte.craigslist.org/bik/d/cornelius-cannondale-scalepel-si-lefty/7462972858.html,2022-04-13 08:03,Cannondale scalepel SI 5 Lefty Large 29er 2017,0,,,,,,,,,,,,,,,,,,,
28580,20.0,charlotte,https://charlotte.craigslist.org/mpo/d/charlotte-motorcycle-tires/7470507242.html,2022-04-12 17:41,motorcycle tires,5,"I have multipole different sizes and  types of tires, all though are for bigger bikes.  different prices for all, throw me an offer.",,,,, like new,,,,, multiple,,,,,,,,
28581,9455.0,charlotte,https://charlotte.craigslist.org/snd/d/albemarle-2022-polaris-sportsman-450-ho/7470489969.html,2022-04-12 17:00,2022 Polaris Sportsman 450 H.O. Utility Sportsman Recreation / Utility,0,,,,,,,,,,,,,,,,,,,
28582,13000.0,charlotte,https://charlotte.craigslist.org/snd/d/albemarle-2022-polaris-sportsman-570/7470489955.html,2022-04-12 17:00,2022 Polaris Sportsman 570 Premium Sportsman Recreation / Utility,10,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 60text:       Text 60 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/e4c92ca2-0f2e-4377-9bba-ae320151d8f2  contact:    Crossroads Yamaha Suzuki Polaris  2022 POLARIS SPORTSMAN 570 PREMIUM SPORTSMAN RECREATION / UTILITY Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: ATVsStock #: N/ADetailsCondition: NewDrivetrainTransmission: Automatic PVT P / R / N / L / H In-line ShiftingActive Descent ControlOdometer: 0 MILESDescription 570, BETTER THAN EVERLegendary 570 performance, upgraded with premium features for the ultimate ride. Go further with 1,350-lb towing capacity, and show your style with premium paint and custom graphics. Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 60text:       Text 60 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/e4c92ca2-0f2e-4377-9bba-ae320151d8f2  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,,,,,,,,,,
28583,10900.0,charlotte,https://charlotte.craigslist.org/snd/d/albemarle-2022-polaris-sportsman-570/7470489918.html,2022-04-12 17:00,2022 Polaris Sportsman 570 Sportsman Recreation / Utility,10,"Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 61text:       Text 61 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/97448fbf-344c-4946-b697-ae5101096d3b  contact:    Crossroads Yamaha Suzuki Polaris  2022 POLARIS SPORTSMAN 570 SPORTSMAN RECREATION / UTILITY Notes from the DealerCrossroads Yamaha Suzuki and Polaris located in the Heart of the Uwharrie National park and between two of the best kept secret lakes. Lake Tillery and Badin lakes are quaint, where the mountains meet the lakes. Crossroads is a one stop shop for units sales, services, parts and accessories. We offer products from some of the top selling brands in the industry. Carrying products like Yamaha Motorcycles, Yamaha ATV's, Yamaha Scooters, Yamaha Waverunners, Suzuki Motorcycles, Suzuki ATV's, Polaris Rangers, Polaris RZR, and Polaris Sportsman ATV's, work or play. Crossroads is a consecutive 6 year WHITE DIAMOND dealer for Yamaha Waverunners. March 1st 2016, We took  on the Polaris franchise and we quickly become #1 volume dealer in our region and hold that title still today.  Our dedication to the customer is our drive and continues to keep customer coming back. A small family run business, with a TEAM that can pull off miracles, stretches to take care of surrounding lakes such as: Lake Norman, Mt. Lake, Lake Wylie, Lake Tillery, Badin, High Rock, and other surrounding lakes. Our brands give us a wide selection of Water Craft, Waverunners, ATVs, Utility Vehicles, Motorcycles and Dirt Bikes. Crossroads also offers a MOBILE SERVICE taking care of areas like Huntersville, Cornelius, Charlotte, Concord, Hickory, Raleigh, Monroe, Gastonia, Statesville, Denver, Pineville, Salisbury, Mt. Pleasant, Matthews, Badin, Greensboro, Asheboro, and Albemarle. It's our goal to bring the best possible buying and service experience to anyone who visits us in store or online. See our inventory of Yamaha wolverines Viking grizzly's Kodiaks v star road star bolt fz R1 R6 R3 sportsman rzr turbo yz250f yz450f yz450fx kingquad and more online today at www.crossroadsyamaha.com or www.crossroadspolaris.comInfoType: ATVsStock #: 143578VIN: 4XASEA574NA143578DetailsCondition: NewDrivetrainTransmission: Automatic PVT P / R / N / L / H In-line ShiftingOdometer: 456789 MILESDescription 570, BETTER THAN EVERThe best-selling automatic 4x4 ATV in the world, upgraded to be the smoothest, strongest, and most versatile machine on the market Crossroads Yamaha Suzuki Polaris address:    1935 E Main St. Albemarle NC, 28001phone:      ☎ (704) 504-7426 ext 61text:       Text 61 to (704) 504-7426 for more details  link:       https://crossroadsyamaha.com/dx1inventory/97448fbf-344c-4946-b697-ae5101096d3b  contact:    Crossroads Yamaha Suzuki Polaris",,,,,,,,,,,,,,,,,,
28584,25.0,charlotte,https://charlotte.craigslist.org/spo/d/charlotte-bicycle-rack-by-allen-and/7461776960.html,2022-04-12 11:54,Bicycle Rack By Allen And Wall Rack And Bike Bag NEW,9,"I am combining items for a move coming real soon. This ad is for new bike rack by Allen, holds 2 bikes, a wall rack to hold bikes, also new, and a used bike bag. I am also selling over 2000 items that range from household items, tools, appliances, coolers, lawn and garden, home and garden décor, automotive, and several unusual items as well; see other ads. I am in South Charlotte off Rea Rd, which is off I-485 Hwy, by the Blakeney Shopping Center (9800 Rea Rd). Please do NOT send me messages asking if item is still available, because I delete items within 1 hour after selling and daily. Text me anytime and we can arrange a time that is convenient for you to come by. I am available 7 days a week. Thank you. Text Todd anytime  show contact info .",,,,, new,,,,,,,,,,,,,
28585,9999.0,charlotte,https://charlotte.craigslist.org/mcd/d/concord-2020-suzuki-katana/7470299921.html,2022-04-12 11:11,2020 Suzuki Katana,15,"RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 18  link:       http://www.ridenowconcord.com/Used-Inventory-2020-Suzuki-Katana-Concord-North-Carolina-11211715  contact:    Internet Sales  2020 SUZUKI KATANA  Notes from the DealerRideNow Concord & Indian Motorcycle of Concord is the premier powersports dealership serving the metro areas of Charlotte, Kannapolis, Winston-Salem and Greensboro, North Carolina. Our dealership is located off the 29 and 601 in our state of the art facility, only 6.3 miles north of Charlotte Motor Speedway, and across the street from First Assembly Church. In addition to our powersport vehicles we provide a wide selection of aftermarket parts and accessories and a full service department. Our inventory includes a huge selection of both new and used  ATVs, Utility Vehicles, Trikes, Water Craft, Scooters, Dirt Bikes and Motocross Motorcycles for sale. Our brands include Indian Motorcycles, Victory Motorcycles, Suzuki, Yamaha, Polaris, Kawasaki, Honda and the all new Polaris Slingshot.   RideNow Concord is conveniently located near the areas of Charlotte, Harrisburg, Mt. Pleasant, Rocky River, Matthews, China Grove, Mooresville, Pineville, Granite Quarry & Salisbury.InfoType: StandardStock #: USU100408RDetailsCondition: UsedDrivetrainOdometer: 9302Description NOW AVAILABLE!!! Pricing may exclude any added parts, accessories or installation- unless otherwise noted. Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination and are subject to change without notice. Sale prices include all applicable offers.  2020 Suzuki KatanaThrough its products, Suzuki has embraced Japanese culture and has found opportunities to celebrate beautiful, unique portions of its society and nature. The new KATANA faithfully honors that commitment while finding a bold new expression for Suzuki technology and styling. This new motorcycle was inspired by the original 1982 Suzuki Katana that created a sensation with the motorcycling world when it debuted. Both motorcycles blend a powerful Suzuki engine with radical styling and spirit of the traditional Japanese sword of the samurai.The original Katana had a connection with the GS1100E while this new KATANA is built upon the proven, extraordinary performance of the long-stroke GSX-R1000 engine and the solid stability of the GSX-S1000 chassis. The KATANA’s chassis provides easy control over the GSX-R-based engine and adds a comfortable riding position. The KATANA’s dramatic bodywork rests upon a twin-spar, aluminum alloy frame, and Superbike-type braced swingarm that provides great road holding performance.The stunning styling and performance features of the new KATANA will attract a variety of riders, especially those who value owning a unique motorcycle. Experienced riders fondly remember the original Katana and will want to own the new KATANA so their ride is linked to history. Some potential KATANA riders are seeking out a motorcycle with a distinctive appearance with quality fit and finish that will also deliver an exciting riding experience. Some riders will be drawn to the modern KATANA because of its stimulating styling regardless of its historical connection.Unlike competitors’ retrospective models that are styled and equipped with throwback technology and looks, the new KATANA is a sportbike that has elements of the original but blends in thoroughly modern styling and performance. Like a craftsman folding the steel of a samurai’s sword, the KATANA reflects Suzuki’s ongoing commitment to fine craftsmanship and dedication to make sure every detail of the motorcycles is executed properly.Features may include: Get a grip on a whole new standard. Striking looks. Comfort. Power. Versatility. Our standards deliver easy ergonomics, modern style, and metro muscle in dynamite packages. Whatever type of riding you prefer, our standards can handle it.ENGINEThe KATANA is powered by a 147-horsepower (110-kilowat) powerplant developed from the legendary 2005-2008 GSX-R1000 engine architecture.TRANSMISSIONThe KATANA’s race-proven six-speed close-ratio transmission features vertically staggered shafts to reduce overall engine length. This permits the use of a GSX-R-style twin-spar frame.CHASSISThe reasonable seat height of 32.5 inches (825mm) plus the shape of the seat and how it blends into the fuel tank allow the rider to plant their feet firmly on the ground at stops.ELECTRICALThe KATANA is equipped with Suzuki’s Easy Start System that requires just a simple touch of the starter button to fire up the engine (without pulling the clutch lever if the transmission is in neutral).ADDITIONALA variety of Genuine Suzuki Accessories are available for the KATANA, such as a Meter Visor (that functions as a fly screen), Fuel Tank Pad, wheel rim decals, and more are available, plus a large selection of logo apparel. RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 18  link:       http://www.ridenowconcord.com/Used-Inventory-2020-Suzuki-Katana-Concord-North-Carolina-11211715  contact:    Internet Sales  DisclaimerAdvertised pricing excludes applicable taxes title and licensing, dealer set up, destination, reconditioning and are subject to change without notice. Pricing may exclude any added parts, accessories or installation unless otherwise noted. Contact dealer for detailsbsblvy8tfsesiwp0nw9tbcp3",,,,,,,,,,,,,,,,,,
28586,22999.0,charlotte,https://charlotte.craigslist.org/mcd/d/concord-2020-harley-davidson-flhx/7470299520.html,2022-04-12 11:10,2020 Harley-Davidson® FLHX - Street Glide®,16,"RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 21  link:       http://www.ridenowconcord.com/Used-Inventory-2020-Harley-Davidson-FLHX---Street-Glide-Concord-North-Carolina-11350810  contact:    Internet Sales  2020 HARLEY-DAVIDSON® FLHX - STREET GLIDE®  Notes from the DealerRideNow Concord & Indian Motorcycle of Concord is the premier powersports dealership serving the metro areas of Charlotte, Kannapolis, Winston-Salem and Greensboro, North Carolina. Our dealership is located off the 29 and 601 in our state of the art facility, only 6.3 miles north of Charlotte Motor Speedway, and across the street from First Assembly Church. In addition to our powersport vehicles we provide a wide selection of aftermarket parts and accessories and a full service department. Our inventory includes a huge selection of both new and used  ATVs, Utility Vehicles, Trikes, Water Craft, Scooters, Dirt Bikes and Motocross Motorcycles for sale. Our brands include Indian Motorcycles, Victory Motorcycles, Suzuki, Yamaha, Polaris, Kawasaki, Honda and the all new Polaris Slingshot.   RideNow Concord is conveniently located near the areas of Charlotte, Harrisburg, Mt. Pleasant, Rocky River, Matthews, China Grove, Mooresville, Pineville, Granite Quarry & Salisbury.InfoType: TouringStock #: UHD659128RDetailsColor: BlackCondition: UsedDrivetrainOdometer: 4493Description NOW AVAILABLE!!! Pricing may exclude any added parts, accessories or installation- unless otherwise noted. Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination and are subject to change without notice. Sale prices include all applicable offers.  2020 Harley-Davidson® Street Glide®THIS IS WHERE HIGHWAY MEETS THE STREETThe original stripped-down hot rod bagger. The look is backed up by the refined power of a Milwaukee-Eight® 107 engine and high-performance suspension for an unmatched ride.Features May IncludeMilwaukee-Eight® 107 Engine A powerful, smooth-running engine with crisp throttle response and a pure, soul-satisfying rumble. Reflex™ Linked Brembo® Brakes with Standard ABSDesigned to help prevent the wheels from locking under braking to assist the rider in maintaining control when braking in a straight-line. ABS operates independently on front and rear brakes to keep the wheels rolling and help prevent uncontrolled wheel lock in urgent situations.Reflex™ Defensive Rider Systems (Optional)A new collection of technologies that help give you confidence and control in less-than-ideal situations. The systems utilize advanced chassis control, electronic brake control and powertrain technology to assist you with accelerating and braking in a straight line or while in a turn.BOOM!™ Box Infotainment SystemThe BOOM!™ Box 4.3 Radio comes standard. To enhance your riding experience, and connect with the world, upgrade to the BOOM!™ Box GTS infotainment system. Its evolved interface experience offers a modern look, feel and function. It’s exceptionally durable and loaded with features designed specifically for motorcycling. Batwing FairingThe Batwing fairing has an iconic shape with a sleek, progressive style that delivers smooth air flow and reduced head buffeting.Responsive SuspensionHigh-performing front and rear suspension with easily hand-adjustable rear shocks put you in control of a plush ride. RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 21  link:       http://www.ridenowconcord.com/Used-Inventory-2020-Harley-Davidson-FLHX---Street-Glide-Concord-North-Carolina-11350810  contact:    Internet Sales  DisclaimerAdvertised pricing excludes applicable taxes title and licensing, dealer set up, destination, reconditioning and are subject to change without notice. Pricing may exclude any added parts, accessories or installation unless otherwise noted. Contact dealer for detailsok8lq39zr1uxxmd75yv79554",,,,,,,,,,,,,,,,,,
28587,15999.0,charlotte,https://charlotte.craigslist.org/mcd/d/concord-2016-aprilia-rsv4-rr-abs/7470299510.html,2022-04-12 11:10,2016 Aprilia® RSV4 RR ABS,16,"RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 19  link:       http://www.ridenowconcord.com/Used-Inventory-2016-Aprilia-RSV4-RR-ABS-Concord-North-Carolina-11211737  contact:    Internet Sales  2016 APRILIA® RSV4 RR ABS  Notes from the DealerRideNow Concord & Indian Motorcycle of Concord is the premier powersports dealership serving the metro areas of Charlotte, Kannapolis, Winston-Salem and Greensboro, North Carolina. Our dealership is located off the 29 and 601 in our state of the art facility, only 6.3 miles north of Charlotte Motor Speedway, and across the street from First Assembly Church. In addition to our powersport vehicles we provide a wide selection of aftermarket parts and accessories and a full service department. Our inventory includes a huge selection of both new and used  ATVs, Utility Vehicles, Trikes, Water Craft, Scooters, Dirt Bikes and Motocross Motorcycles for sale. Our brands include Indian Motorcycles, Victory Motorcycles, Suzuki, Yamaha, Polaris, Kawasaki, Honda and the all new Polaris Slingshot.   RideNow Concord is conveniently located near the areas of Charlotte, Harrisburg, Mt. Pleasant, Rocky River, Matthews, China Grove, Mooresville, Pineville, Granite Quarry & Salisbury.InfoType: SportStock #: UAP000126RDetailsCondition: UsedDrivetrainOdometer: 4560Description NOW AVAILABLE!!! Pricing may exclude any added parts, accessories or installation- unless otherwise noted. Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination and are subject to change without notice. Sale prices include all applicable offers.  2016 Aprilia® RSV4 RF FactoryEvolution of a unique and victorious projectThe deliberate design and choice of technology applied to the RSV4 RF leaves no doubt that everything was planned around the only V-4 cylinder 65° engine ever to be fitted as standard to a road bike. The frame is the direct descendant of a dynasty which has won 18 titles and 143 grand prix in the 250 GP class and the bike has then been further enhanced by highly developed electronic management systems to improve both engine performance and handling. This is a true vocation of Aprilia, which was the first manufacturer to adopt the Ride By Wire system as standard. The electronic throttle allows the power of the engine to be used to the maximum while reducing fuel consumption and eliminating the classic problems associated with a normal twist grip such as lack of smoothness when opening/closing the throttle. The RbW system also allows different power delivery settings to be selected through its multi-map technology. Aprilia is the first motorcycle manufacturer to have patented its highly developed aPRC dynamic control system which still today is the only one with the exclusive self-calibration and wheelie control features.Features may include:V4 65° Incomparable EngineStability and controlAPRC, The new frontier in technologyVersion & Colors RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 19  link:       http://www.ridenowconcord.com/Used-Inventory-2016-Aprilia-RSV4-RR-ABS-Concord-North-Carolina-11211737  contact:    Internet Sales  DisclaimerAdvertised pricing excludes applicable taxes title and licensing, dealer set up, destination, reconditioning and are subject to change without notice. Pricing may exclude any added parts, accessories or installation unless otherwise noted. Contact dealer for details6g11ddwa3c0i7t2g2a77iy",,,,,,,,,,,,,,,,,,
28588,8999.0,charlotte,https://charlotte.craigslist.org/mcd/d/concord-2020-yamaha-mt-07/7470299418.html,2022-04-12 11:10,2020 Yamaha MT-07,17,"RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 15  link:       http://www.ridenowconcord.com/Used-Inventory-2020-Yamaha-MT-07-Concord-North-Carolina-11233393  contact:    Internet Sales  2020 YAMAHA MT-07  Notes from the DealerRideNow Concord & Indian Motorcycle of Concord is the premier powersports dealership serving the metro areas of Charlotte, Kannapolis, Winston-Salem and Greensboro, North Carolina. Our dealership is located off the 29 and 601 in our state of the art facility, only 6.3 miles north of Charlotte Motor Speedway, and across the street from First Assembly Church. In addition to our powersport vehicles we provide a wide selection of aftermarket parts and accessories and a full service department. Our inventory includes a huge selection of both new and used  ATVs, Utility Vehicles, Trikes, Water Craft, Scooters, Dirt Bikes and Motocross Motorcycles for sale. Our brands include Indian Motorcycles, Victory Motorcycles, Suzuki, Yamaha, Polaris, Kawasaki, Honda and the all new Polaris Slingshot.   RideNow Concord is conveniently located near the areas of Charlotte, Harrisburg, Mt. Pleasant, Rocky River, Matthews, China Grove, Mooresville, Pineville, Granite Quarry & Salisbury.InfoType: StandardStock #: UYA006711RDetailsCondition: UsedDrivetrainOdometer: 728Description NOW AVAILABLE!!! Pricing may exclude any added parts, accessories or installation- unless otherwise noted. Advertised pricing excludes applicable taxes title and licensing, dealer set up, destination and are subject to change without notice. Sale prices include all applicable offers.  2020 Yamaha MT-09EYES OF DARKNESSThe industry benchmark in hyper naked agile handling, triple cylinder performance, and dark side inspired design.Features may include:The Class-Defining Naked SportbikePacking aggressive style and impressive performance, Yamaha’s original Hypernaked blew open the sportbike segment. Now wearing the MT-09 badge and more refined than ever, it features a potent inline-triple motor, adjustable traction control, a fully-adjustable fork, ABS, and an aggressive look unlike anything else on the road.Powerful Inline-TripleThe MT-09’s 847cc CP3® engine combines advanced electronic systems—including YCC-T®, Yamaha D-Mode and multi-mode traction control—with a crossplane concept crankshaft to deliver an exciting, torquey and quick-revving engine character built around rider-centric control.ENGINEAdvanced 3-Cylinder EngineThe MT-09 is powered by an 847cc liquid-cooled, inline 3-cylinder, DOHC engine with downdraft intake and ride-by-wire throttle control. With a 78.0mm x 59.1mm bore x stroke and 11.5:1 compression ratio, it produces an exciting, torquey and quick-revving engine character, perfectly splitting the best characteristics of both 2- and 4-cylinder motors in a compact, lightweight package.Crossplane Concept CP3 DesignThe MT-09’s “Crossplane Crankshaft Concept” engine provides linear torque development in response to the rider’s throttle input, for responsive engine thrust with a strong feeling of power in the low- to mid-rpm range. To boost refinement and provide a smoother ride, the CP3 engine uses a compact counterbalancer to cancel out vibration.CHASSIS/SUSPENSIONCompact, Sporty ChassisThe MT-09 is built around a strong controlled-fill cast aluminum frame. The wheelbase, seat height, fuel tank width, rake and other dimensions are all set to work with the qualities of the compact 3-cylinder engine to achieve a sporty, light and neutral handling character, an upright riding position and a narrow feeling chassis at the seat/tank junction.Fully Adjustable Inverted ForkThe 41mm inverted fork is fully adjustable for compression damping, rebound damping and spring preload. Not only does this allow riders greater flexibility in tuning their MT-09, the fork separates compression and rebound damping into separate fork legs, making it easier to fine-tune for the perfect setup across all 5.4 inches of fork travel.ADDITIONALComfortable, Upright ErgonomicsEnjoy every ride thanks to upright ergonomics that balance front-end feedback with do-it-all practicality. The tapered aluminum handlebar, ideal placement of the seat and footpegs, and ultra-narrow frame and fuel tank create an excellent sense of feel between rider and machine. The long, flat seat improves rider comfort, and is roomier for a passenger, too.LED LightingThe MT-09 features LED headlights for brilliant illumination. The quad headlight unit produces a crisp spread of light for confidence in low-light conditions, and is matched to a 3D taillight design for head-turning style.ELECTRONICSAdvanced Yamaha Chip Controlled ThrottleThe ride-by-wire Yamaha Chip Controlled Throttle (YCC-T®) system senses the slightest throttle input by the rider and instantaneously calculates the ideal throttle valve opening, and then actuates the throttle valves to actively control intake volume. This technology contributes to the rider’s feeling of torque and controllability from the 3-cylinder engine. RideNow Powersports Concord address:    254 Concord Parkway S Concord NC, 28027phone:      ☎ (704) 761-4627 ext 15  link:       http://www.ridenowconcord.com/Used-Inventory-2020-Yamaha-MT-07-Concord-North-Carolina-11233393  contact:    Internet Sales  DisclaimerAdvertised pricing excludes applicable taxes title and licensing, dealer set up, destination, reconditioning and are subject to change without notice. Pricing may exclude any added parts, accessories or installation unless otherwise noted. Contact dealer for detailsb6lgzep07fa3hf0gc159k1nprv1713",,,,,,,,,,,,,,,,,,
