,Price,Location,URL,Date,Title,condition,make / manufacturer,num image,text,bicycle frame material,bicycle type,brake type,frame size,model name / number,suspension,wheel size,size / dimensions,electric assist,paint color,year manufactured,handlebar type
2565,8800.0,littlerock,https://littlerock.craigslist.org/mcd/d/2020-can-am-ryker-600-ace-low-miles/7470883314.html,2022-04-13 14:32,"2020 Can-Am Ryker 600 ACE (LOW MILES, EXCELLENT CONDITION!)",,,0,,,,,,,,,,,,,
2566,50.0,littlerock,https://littlerock.craigslist.org/tro/d/russellville-single-foldable-aluminum/7470749287.html,2022-04-13 10:29,Single Foldable Aluminum Ramp,,,0,,,,,,,,,,,,,
2567,64450.0,littlerock,https://littlerock.craigslist.org/fod/d/custom-tiny-house-trailer-home/7470568483.html,2022-04-12 19:15,🏡🏡CUSTOM TINY HOUSE TRAILER HOME HARDWOODS BATHROOM KITCHEN 🏡, new, TINY HOUSE COTTAGE,19,"We have a brand new tiny house by Tiny House Cottages for sale! Normally this trailer retails for $72,450 but it's now on sale for ONLY $64,450!!! This cottage is 9 feet wide by 24 feet long by 13 feet tall. It was built as a showroom display but is no longer needed feel free to text us for exact photos and price list we can arrange delivery to anywhere in the U.S. just let us know your zip code. Text hotline (760) 820-5435  Cottage Includes:  •Premium Interior & Exterior Paneling •Fully Insulated Floor, Walls and Ceiling • Full Lite Doors w/ Dead Bolt Lock • White Vinyl Dual Pane Windows •Composite Roof Shingles with Lifetime Warranty •Premium Hardwood Laminate Flooring •Spacious Loft that can accommodate a King Size Mattress •Additional Loft for Storage or Twin Size Mattress •Full Kitchen: Custom Cabinetry, Granite Countertop & Backsplash, Electric Stove, Apartment Fridge, Sink & Faucet • Full Bathroom: Shower Enclosure with Glass Door, Custom Vanity & Countertop, Sink Faucet, Vanity Light with Exhaust Fan, Flush Mount Medicine Cabinet, Toilet and Energy Efficient Water Heater • Eight Dimmable LED lights, Ceiling Fan with lights and 10 electrical outlets • In-Wall AC unit with Heater & Remote    Tiny House Cottages is rated the #1 tiny home builder in the U.S.! With over 25 years of experience in the construction industry we are sure to build your perfect cottage!   If you are interested in purchasing this Tiny Home, or one like it, please contact us at via email or visit our website at www.TinyHouseCottages.com Feel free to call or text us for free 5 page color brochure with pricing and floor plans thanks 760 820 5435  ________________________________________________________________________________________________________________________  Keywords: Tiny house, room addition, guest house, mancave, rental unit, granny fla,t home office. RV trailer, modular home, Storage Shed, Barn, and Garage Builder. Storage Sheds, Tool Sheds, Sewing Room, She Shed, Garden Sheds, Outdoor Storage Sheds, Potting Sheds, Yoga Rooms, Hobby Sheds and Tack Sheds. Custom Garages of any size, shape and style. Tuff, Rent, Rental, Shed, Sheds, Storage, Self, Backyard, Tiny Homes, Home, House, Houses, Rustic, Container, Car Cover, Wood, Shed, Work out shed, gym, storage, space, rental, rent to own, lease, green house, grow, cottage wood building, construction, tack shed, hobby, hobbies, yoga shed, outdoor shed, backyard storage, yard shed, tool shed, wooden shed, wooden house, shingle roof shed, mandoor, window, windows, sheds, room, addition, shelves, shelf, product, dual pane, double doors, door, art room, hobby, scrapbook, scrapbooking, workshop, custom, shed world, super shed, shed with loft, loft barn, barn shed, peak shed, livery shed, shed with porch, ponderosa shed, tall shed, shed with sectional, garage, high desert, sturdy floor, shed with skylight, shed vent, shed with turbine, vents, shed with French door, French doors, shed with canister, shed with security door, shed window, shed with windows, wood cabin shed, log trim shed, shed cottage, THOW, playhouse, dog house shed, greenhouse, shed with flower box, shed louvers, shed with louver, studio shed, shed with eaves, car garage shed, workshop shed, single garage and shed, double garage and shed, western shed, extra space shed, motorcycle parking, rhino parking, RZR parking, Kawasaki parking, Suzuki parking, Honda parking, space solution, man cave shed, pool house shed, bike parking, box storage, storage for all your dcor, organize yourself with one of our sheds, ADU, Accessory Dwelling Unit, Shed Permits, man cave, dogshed, sheds, wood sheds, chicken coup, wood building, lawn furniture, backyard",,,,, MODERN DUAL LOFT CARAVAN,,, 9 x 24,,,,
2568,550.0,littlerock,https://littlerock.craigslist.org/hab/d/little-rock-stairmaster-recumbent-bike/7469991290.html,2022-04-11 14:31,StairMaster Recumbent Bike,,,0,,,,,,,,,,,,,
2569,33990.0,littlerock,https://littlerock.craigslist.org/bod/d/tuscumbia-2010-basscat-pantera-iv/7461896730.html,2022-03-23 10:26,2010 BASSCAT PANTERA IV,,,0,,,,,,,,,,,,,
2570,1200.0,littlerock,https://littlerock.craigslist.org/mcy/d/roland-1981-suzuki-ds125x/7469533031.html,2022-04-10 13:45,1981 Suzuki DS125X,,,7,"1981 Suzuki DS125X  Great 2-stroke bike but pretty rare in the US, couldn't find very many others like it. Despite that, its a cool retro ride or a good starter.  Was restored to running condition recently and currently has a new carburetor, rebuilt clutch, new rear brake, rebuilt front forks, a new chain, and new bridgestone tires. Everything works as is should including the oil injection. No gas mixing needed!  Starts on the first kick with choke, even in cold weather, and can start with no choke in the summer. Kickstarter, no electric start. Great survivor original bike.  Have some spare parts for it, comes with spare carb, new clutch plates, the old clutch basket, old rear brake drum, and old chain. 1200 FIRM.",,,,,,,,,,,,
2571,1300.0,littlerock,https://littlerock.craigslist.org/tls/d/benton-matco-mobile-slide-top-drawer/7469094504.html,2022-04-09 12:00,Matco Mobile Slide Top 5 Drawer Tool Box JSC653 Orange,,,0,"Matco Mobile Slide Top 5 Drawer Tool Box JSC653 Orange. Comes as shown never been used but does have a bent caster wheel mount.  NO TEXT MESSAGE, as I will not respond, due to, too many scammers, so don't waste your time doing so. Will consider for things like for a Concrete Slab Work 30' x 40', 2000lb - 5000lb Air Tire Propane Forklift, 125-175-450-500 cc 2 stroke Dirt Bike(No 4 Bangers), SBC, BBC, or Hemi Drag Race parts. $1300.00 Cash ONLY...",,,,,,,,,,,,
2572,3950.0,littlerock,https://littlerock.craigslist.org/pts/d/benton-subaru-2014-transmission/7469071375.html,2022-04-09 11:18,"Subaru 2014 Transmission 31000AJ460, TR580GD7AA Impreza, Outback NEW",,,13,"************************NO TEXT MESSAGES or NO EMAILS************************************** Subaru 2014 Transmission 31000AJ460, TR580GD7AA Impreza, Impreza Outback Sport and XV Crosstrek. New never been installed. Please note that one of the wire connects on one of the wire harnesses has a few bare wires from shipping. I called Subaru and there is indeed two (2) Wire harnesses under the black blanket cover on this transmission. I have not removed the cover to see which harness it is but they told me at the dealership one harness is $68.00 and the other is $82.00 $3950.00 Cash NO checks of any kind will be accepted. Am interested this things like for a 2000lb - 5000lb Air Tire Propane Forklift, 450-500 cc 2 stroke Dirt Bike(No 4 Bangers), concrete work 30' X 40' Add on slab, SBC, BBC, or Hemi Drag Race parts or a 48x15 fishing boat with motor. I can add $$$$ to the cost for the right boat.  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2573,4450.0,littlerock,https://littlerock.craigslist.org/bfs/d/pitco-solstice-supreme-basket/7469067430.html,2022-04-09 11:11,Pitco Solstice Supreme 2 Basket Commercial Oil Fryer SSH55 115V New, new,,13,"**************************NO TEXT MESSAGES or NO EMAILS ********************* Pitco Solstice Supreme High Efficiency Deep Oil Fryer. Model SSH55 with Optional Caster Wheels. Natural Gas Fired, 115Volt 1 Phase Power. 40-50lbs Capacity, Solid State Control, 80,00 BTU/H (23.5Kw) Only thing wrong is one of the plastic is cracked on the front Wheel lock and the other has a slight bent on the wheel lock. Both still function as they should. Also there is a small dent on top of the rear vent. All can be seen in the pictures. Comes as shown with 2 Baskets, Front Oil Drain Pipe, Clean out Rod, Cleaning Powder and manual. Note that the White Plastic Protective film has yet to be removed. Please don't mistake this unit compared to a NON Stainless Steel cheaper unit. Cost $5600.00 with optional Caster Wheels. Sale Price $4550.00 Cash. NO CHECKS OF ANY KIND. NO TEXT MESSAGE PLEASE, as I will not be able to respond. Will consider things like for a 2000lb or 5000lb Air Tire Propane Forklift, 450-500 cc 2 stroke Dirt Bike(No 4 Bangers), 40' x 30' concrete slab add on work, SBC, BBC, or Hemi Drag Race parts.  Can deliver local for a FEE, is no problem.   Thank you!  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2574,1625.0,littlerock,https://littlerock.craigslist.org/bfs/d/beverage-air-stainless-under-counter/7469060336.html,2022-04-09 10:59,Beverage-Air Stainless Under Counter Refrigerator UCR34HC NEW,,,12,"********************NO TEXT MESSAGES OR NO EMAILS******************  Have a New Beverage-Air UCR34HC-104 Stainless Steel Under the Counter Shallow Depth Refrigerator. 5.5 cuft, two wire shelf's and it has caster wheels for move ability. 115V, 1 Phase power. L 34"" X D 23 5/8"" X H 31"". The clear plastic protective film has not been remover and there is a small dent to one side that's hard to get it to show in a picture. Comes as shown.  $1625.00 CASH, No checks of any kind.  NO TEXT MESSAGE PLEASE, as I will not be able to respond. Looking for a 2000lb or 5000lb Air Tire Propane Forklift, 450-500 cc 2 stroke Dirt Bike(No 4 Bangers), Concrete Slab work 30' X 40', SBC, BBC, or Hemi Drag Race parts.   Can deliver local for a FEE, is no problem.  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2575,1850.0,littlerock,https://littlerock.craigslist.org/tls/d/westward-ton-heavy-duty-transmission/7468857699.html,2022-04-08 19:01,Westward 1 1/2 Ton Heavy Duty Transmission Jack Model 1VW35, new,,6,"*****************NO TEXT MESSAGES OR NO EMAILS******************   Have a NEW, Never Used Westward 1 1/2 Ton Transmission Jack Model number 1VW35 Comes as shown with Parts/Hardware Bag, Handle and manual. Sells for $3118.99 Plus shipping get the exact same item that is Still in the original Box/Crate. $1850.00 Call 501 672-4two14. NO TEXT MESSAGE. I can send you more pictures if needed and if it's listed, it's for sale,  Will consider trades, like 450-500 cc Dirt Bike(No 4 Bangers), concrete work, SBC, BBC, or Hemi Drag Race parts. $1850.00  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2576,2000.0,littlerock,https://littlerock.craigslist.org/bfs/d/nss-charger-2717-db-27-concrete/7468856320.html,2022-04-08 18:57,"NSS Charger 2717 DB 27"" Concrete Burnisher W/ Sulky 36 Volt O Hour NEW",,,11,"Have a New, Never Used, NSS Charger 2717 DB Power Drive Floor Burnisher WIth SULKY. Model Number 6402734A,  with 0 HOURS, NO batteries AS THEY ARE NO GOOD. This is their ride on machine as you stand on the rear SULKY wheeled platform, so there is need of walking behind this machine. This is a 27"" pad, 36 Volt, 3.6HP machine and also has the Deltavolt Eagle Performance Series onboard Battery Charger. This machine is still bolted and strapped to the original pallet as it came from the manufacture. Please note in the last two pictures the blue tape. The long piece there is a bend just above the tape and the length of the tape. The small tape, just before it there is a small dent and the corner has a small dent as well. It's hard to show it in the picture. The item does have some slight acid residue from the batteries from shipping as three of the caps were off. The item you see is the actual item you will receive and comes as shown, with what you see in the pictures. Operation manual battery care manual and the extension cord for the charger. $2000.00. Cash ONLY. NO CHECKS OF ANY KIND.  Please use reply link above for phone number.  NO TEXT MESSAGE or or EMAILS, as I will not respond, so don't waste your time doing so.   Will consider trades like for a 2000lb - 5000lb Air Tire Propane Forklift, 450-500 cc 2 stroke Dirt Bike(No 4 Bangers), concrete work 40' X 30' add-on Slab, SBC, BBC, or Hemi Drag Race parts. $2000.00 Cash ONLY...NO CHECKS OF ANY KIND.  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2577,15750.0,littlerock,https://littlerock.craigslist.org/bfs/d/benton-wagman-metals-ghp-ride-on/7468854094.html,2022-04-08 18:51,"Wagman Metals GHP Ride on Concrete Trowel, Grinder, Honing, Polishing",,,12,"*******************NO TEXT MESSAGES OR EMAILS*************************** Have a NEW MBW/Wagman Metals MK8-75/LP230 Ride on Concrete Trowel, Grinding, Honing and Polishing machine. Revolution GHP (Grinding,Honing, Polishing)Diamond System LP230 Variable Speed is powered by a Electric Start Honda GX390 Propane Gas engine, comes with Battery. Has two 30"" Planetary rotating assembly that can be switched out with Diamond Grinding Stones, Honing, Burnishing pads and Trowels. Also has a Liquid dispensing system as well for water or sealers and such. Comes with manual lifting bars. Currently the machine is setup with trowels. This unit will fit through 32""doorways and the path on the unit is 30"" x 61"" and will fit in a pickup bed. This is a MBW MK8-75 Product that Wagman metals purchases from them and then converts it to propane and the use of their Diamond System attachments. This unit has never been used. Please see pictures of actual item for sale. Comes as shown. Does Not come with Propane tank or any of the Diamond Grinding stone or attachments for such. $15,750.00 Cash ONLY. NO CHECKS OF ANY KIND. NO TEXT MESSAGE PLEASE, as I will not be able to respond. Looking for a 2000lb or 5000lb Air Tire Propane Forklift, 450-500 cc 2 stroke Dirt Bike(No 4 Bangers), Concrete Slab work 30' X 40', SBC, BBC, or Hemi Drag Race parts.  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2578,3200.0,littlerock,https://littlerock.craigslist.org/app/d/benton-hoshizaki-counter-top-touch-free/7468793087.html,2022-04-08 16:24,Hoshizaki Counter Top Touch Free Ice Maker & Water Dispenser NEW,,,10,"******************NO TEXT MESSAGES or EMAILS************* Hoshizaki Counter Top Stainless Steel Touch Free Ice Maker and Water Dispenser. Model DCM-270BAH-OS. This is their Hands Free Dispenser using LED Remote Sensor. Produces up to 288lbs of Mini Cubelet chewable ice per day and has a 10lbs storage bin. 115-120 Volt, 60Hz, 1 Phase plug in cord. This is a air cooled unit. Comes as shown with mounting feet and manual. Never been used. The white plastic protective coating has yet to be removed from the unit. Cost was $3875.00 $3200.00 Cash. No checks of any kind will be accepted. Please use reply link above for phone number. NO TEXT MESSAGE, as I will not respond, so don't waste your time doing so. Will consider trades like for a 2000lb - 5000lb Air Tire Propane Forklift, 450-500 cc 2 stroke Dirt Bike(No 4 Bangers), concrete work 40' X 30' add-on Slab, SBC, BBC, or Hemi Drag Race parts, or perhaps a Aluminum fishing boat 48x16 Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2579,750.0,littlerock,https://littlerock.craigslist.org/pts/d/riggeals-performance-fiberglass/7468790239.html,2022-04-08 16:17,Riggeals Performance Fiberglass Dragster Body, new,,8,"..........................NO TEXT MESSAGES.................NO EMAILS************* Have a New Riggeal's Fiberglass Dragster Body that has never been mounted but does have some transportation damage.  Comes as shown if you don't see it in the pictures then it's not included.    $750.00   Call 501 672-4two14. NO TEXT MESSAGE or NO EMAILS., as I'm NOT able to respond. If you can't call don't bother. I can send you more pictures if you call me and ask. If it's listed, it's for sale. Will consider trades, like Air Tire 4000-6000lb forklift, 450-500 cc Dirt Bike(No 4 Bangers), concrete work, Hot Rod, Harley Davidson, SBC, BBC, or Hemi Drag Race parts. $750.00  Please use the REPLY button top left of the listing for contact information.",,,,,,,,,,,,
2580,3300.0,littlerock,https://littlerock.craigslist.org/mcy/d/little-rock-2000-kawasaki-concourse-1000/7468717022.html,2022-04-08 13:53,2000 Kawasaki concourse 1000,,,2,"Runs and rides excellent. Very powerful and responsive bike. 16k miles. Needs windshield and seat is worn in a few places. Fun nostalgic sport bike. Located in Little Rock, AR. Price is obo. ￼",,,,,,,,,,,,
2581,2495.0,littlerock,https://littlerock.craigslist.org/sgd/d/cybex-arc-trainer-sale-youfit-gym/7461235740.html,2022-03-21 17:13,Cybex Arc Trainer Sale! YouFit Gym Liquidation | 771A & 771AT,,,0,,,,,,,,,,,,,
2582,799.0,littlerock,https://littlerock.craigslist.org/wtd/d/la-puente-strada-wheels-special-inch/7468271034.html,2022-04-07 14:01,★••••► Strada Wheels Special 18 20 22 24 26  inch,,,23,"★••••► Strada Wheels Special 18 20 22 24 26  inch -Instant Approval No Credit Needed financing   https://audiocityusa.com/shop/Strada-Wheels/ You can see more products by visiting our website  audiocityusa.com  -  since 1989  888-814-1158   (Open - 7am to 5:30 pm -Mon to Sat,  10am to 5pm-Sun  PST) Local pick up welcome/ Same day shipping  Optional Tires Package available Lowest Price Guarantee/ Price Negotiable  EZ Financing( No Credit Needed) Instant Approval Apply Now at audiocityusa.com and get approved instantly If you have a checking account and job, you are already pre-qualified  Model Coda Perfetto Coltello Retro6 Huracan Tornado Domani Spina Sega Retro5 Buca Old Skook Osso Nido Moto  Color-Chrome BM Black Machine Black Mill Red Red Mill Bronze and more..  Fits on  ACURA CL ILX Integra Legend MDX NSX RDX RL RLX RSX TL TLX TSX ZDX AUDI A3 A4 A5 A6 A7 A8 A8L S3 S4 S5 S6 S7 S8 RS3 RS4 RS5 RS6 RS7 Q3 Q5 Q7 Q3 RS SQ5 R8 TT TTS TTRS BENTLEY ARNAGE AZURE CONTINENTAL GT GTC FLYING SPUR MULSANNE BMW 1 2 3 4 5 6 7 8 Series xDrive  i3 i8 1M M2 M3 M4 M5 M6 X3 X5 X6 X3 M X5 M X6 M X6 Z3 Z4 Z4 M Z8 320 328d 328i 335i 318 528 535 550 640 650 730 740 750 Buick Century Enclave Grand National LaCrosseLeSabre Lucerne Park Ave Rainier Reatta Regal Rendezvous Riviera  TerrazaVerano Tesla S X Cadillac ATS ATS-V CT6 CTS CTS-V Deville DTS Eldorado Seville SRX STS STS-V XLR XT5 XTS  Chevrolet  Chevy  CamaroCamaro SS Camaro 2SS LTZ1Colorado Colorado Xtreme  Corvette C5C6 Z06 Stingray  El Camino Equinox HHR Impala Impala SS Malibu Monte Carlo Monte Carlo GM GMC Chrysler 200 300C 300C AWD SRT 300M Aspen Concorde Crossfire Pacifica PT Cruiser Sebring Town and Country Dodge Avenger Caliber SE  SXT Caravan Challenger SRT8 Charger Charger AWD Grand Caravan Magnum Neon 4-lugs Neon 5-lugs Nitro  Ford Bronco Contour Crown Victoria Edge Focus Fusion Mustang V6 GTGT 5 GT 5.0Shelby  Cobra Ranger Taurus / SHO Thunderbird Honda Accord Civic Cross Tour CR-V Element Odyssey Passport Pilot Prelude Ridgeline S2000 Hyundai Accent AzeraElantraEquus Genesis Genesis Coupe Santa Fe Sonata Tiburon Tucson Veloster Infiniti FX35 / 45 /50 G35 G37 M35 / 45 M37 Jaguar F-Pace F-Type S-Type X-Type XE XF XJ XK Jeep Cherokee Compass Grand Cherokee Grand Cherokee SRT8 Liberty  KIAAmanti Cadenza Forte Optima Sedona Sorento Soul Sportage LexusES300 ES330 ES350 GS300 GS350 GS400 GS430 GS450 IS250 IS300 IS350 LS400 LS430 LS460 LS460h LS600h LX450 LX470 LX570 RX300 RX330 RX350 RX400h SC300 SC400 SC430 GS-F IS-F LS460-F RC-F Lincoln LS Mark LT Mark VII MKT MKX MKZ  Mazda CX-5 CX-7 CX-9 Mazda 3 Mazda 5 Mazda 6 MX-5 Miata Protégé RX-7 RX-8  Mercedes Benz MBZ C-Class C55 AMG C63 AMG CLA-Class CLA45 AMG CL CL CL65 CLK CLK55 AMG CLS CLS5 CLS63 AMG E E500 E550 E55 AMG E63 G55G63 G65  GLA 45 GLEGLE63  /   GLKGLSGLS63  MLML430 ML500 ML55 ML63  R R350 R500 R63 S400 S550 S550 Coupe S600 S55 S63 S65  SL-Class SL550 SL600 SL55 SL63 SL6SLK-SLK55 i8 Mercury Grand Marquis Moutaineer Sable Maserati Quattro porte Ghibli Gran Turismo LevanteMini Cooper S JCW Clubman S JCW Countryman  S JCW Paceman  S JCW Mitsubishi 3000GT GTO Diamante Eclipse Galant Lancer Lancer Evolution Mirage Montero Montero Sport Outlander Nissan 350Z 350ZBrembo 370Z 370ZBrembo Altima GT-R Juke Maxima Murano Pathfinder Quest Rogue Sentra Titan Xterra Oldsmobile88 Alero Aurora Cutlass Intrigue PontiacBonneville Firebird Grand Am Grand Prix G6 G8 GTO Montana Trans Sport Vibe Porsche911 Boxter Cayman Carrera GT Cayenne MacanPanamera S P S4 Turbo Polaris Slingshot Saturn Aura Ion Outlook Scion Subaru BRZ Forester Impreza Legacy Outback Tribeca WRX WRX STI TeslaModel S Model X Roadster Slingshot,  Polaris,  Exotic BikeAvalon Camry Celica Corolla Echo FJ Cruiser Highlander Land Cruiser Matrix MR2 Prius RAV4 Sequoia Sienna Solara Tacoma Tercel Venza YariVolkswagenBeetle CC GTIGolf Jetta Passat Phaeton R32 Tiguan TouaregSlingshot,  Polaris,  Exotic Bike  1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2023 2024 Bolt -5Lug  5Lugs 5.114  5.112 5.100 5.110 5.130 5.108  5.120 5.105 and more.. wheel wheels rim rims  tire tires finance available",,,,,,,,,,,,
2583,5290.0,littlerock,https://littlerock.craigslist.org/mcd/d/searcy-2019-suzuki-gsx-250r-parallel/7467889270.html,2022-04-06 15:52,2019 Suzuki GSX 250R Parallel Twin 248 cc,,,5,"Sunrise Pre-Owned MotorsportsAsk for: Pre-Owned Sales☎ (501) 305-29003201 East Park Plaza Searcy, AR 72143Enter this link to see more images plus all other inventory we have available: http://lyv.cc/ADJ5N2019 Suzuki GSX 250R Parallel Twin 248 ccPrice: $5,290.00Basic Information:Year: 2019Make: SuzukiModel: GSXTrim: 250RStock Number: 9k1100137Condition: UsedType: StandardMileage: 3,205Title: CleanColor: Red/BlackAccessories:SpoilerBrakes:Brake Brand Name: NissinFront Brake: Hydraulic DiscRear Brake: Hydraulic DiscChassis & Suspension:Frame: AluminumFront Suspension Brand Name: KYBFront Suspension Type: Telescopic ForkNumber Rear Shock Absorbers: 1Rear Adjustable Shock / Spring Pre-LoadRear Suspension Brand Name: KYBRear Suspension Material: AluminumRear Suspension Type: Twin Sided Swing ArmComfort:Adjustable LeversDigital InstrumentationTrip OdometerDrivetrain:Number Of Speeds: 6Primary Drive (Rear Wheel): ChainTransmission: ManualPrimary Drive (Engine / Transmission): GearEngine:Bore (in): 2.1Bore (mm): 53.5Carburetion Type: Fuel InjectedCompression Ratio: 11.5Cooling System: LiquidCylinders: 2Engine Size (cc): 248Engine Size (ci): 15.1Engine Stroke: 4-StrokeEngine Type: Parallel TwinFuel Capacity (gal): 4Fuel InjectorFuel Requirements: RegularMaximum Range (km): 450.6Maximum Range (mi): 450.6Starter: ElectricStroke (in): 2.17Stroke (mm): 55.2US Miles Per Gallon (Combined): 76Valve Configuration: SOHCValves: 8Valves Per Cylinder: 4Other Information:Chain GuardDecal KitExterior CoversExterior GuardsFoot PegsFoot Peg Location: Driver and PassengerFront FenderHand GripsLower FairingRear FenderStandStand Type: KickUpper FairingWindshieldWindshield MountsSafety:HeadlightHeadlight Type: HalogenFuel Level WarningRearview MirrorsTemperature WarningTemperature Warning Type: LightSpecifications:Body Material: PlasticFront Tire (Full Spec): IRC 110/80 R17M/C 57HFront Tire (Inches): 17Front Tire Aspect Ratio: 80Front Tire Speed Rating: HFront Tire Width: 110Fuel Capacity (liters): 15Ground Clearance (in): 6.3Ground Clearance (mm): 160Height (inches): 43Height (mm): 1110Length (inches): 82Length (mm): 2085Rear Tire (Full Spec): IRC 140/70 R17M/C 66HRear Tire (Inches): 17Rear Tire Aspect Ratio: 70Rear Tire Speed Rating: HRear Tire Width: 140Seat Height (inches): 31Tube / Tubeless: TubelessWet Weight (kg): 178Wet Weight (lbs): 392Wheelbase (in): 56.3Wheelbase (mm): 1430Wheels Composition: AluminumWidth (inches): 29Width (mm): 740Shift LightSpeedometerTachometerDescription:2019 Suzuki GSX250RThe 2019 GSX250R is a fully faired street machine that brings the excitement and riding satisfaction of Suzuki’s sportbike heritage to a broader audience. Built to introduce Suzuki fun and reliability to new riders, this sportbike has smart performance, engaging styling, and comfort features that will appeal to a broad base of enthusiasts.This approachable street sportbike features a proven, twin cylinder, fuel injected engine wrapped in stylish full-fairing bodywork. With responsive yet easy-to-control performance, exceptional fuel efficiency, nimble handling, and a comfortable riding position, the GSX250R is equally at home on the daily commute as it is on extended outings.A low seat height, slim fuel tank, and overall light weight make the GSX250R an exciting and unintimidating ride. Ten-spoke aluminum wheels and tuned KYB suspension keep the bike nimble and responsive for city streets as well as open roads. With a four-gallon fuel tank and highly efficient powerplant, the GSX250R has a riding range of well over 250 miles.The GSX250R is part of Suzuki’s unrivaled selection of small-displacement motorcycles created specifically to appeal to a variety of riders. From the unique VanVan 200 to the fuel efficient DR200S DualSport to the classic-looking TU250X, to the GSX250R sportbike, Suzuki provides an assortment of sensible, accessible models to choose from.Features may include:Built to own the racetrack and let loose on the streets. Since 1985, the GSX-R has been continuously refined to deliver new levels of performance and agility. This legacy of innovation continues with over 1 million legends made.ENGINEThe 248cc, parallel-twin engine that powers the GSX250R has been refined to maximize low- to mid-range torque to deliver a power characteristic that emphasizes ease of control.Intelligent engine design and fuel-injection (EFI) tuning yields class-leading fuel economy while satisfying world-wide emission requirements.The EFI also stabilizes the engine idle and helps provide nearly linear throttle response for clean, exciting performance.CHASSIS Suzuki's sporting essence is present in the GSX250R’s full bodywork that features an aggressive style with a futuristic flair. Select styling cues from historic and current Suzuki sportbikes appeal to both new and experienced riders.The fairing routes cooling air to the radiator while moving hot air from the engine away from the rider.The front of the motorcycle features unique dual LED position lights, angular fairing-mounted mirrors, and an effective sport windshield that incorporates slots to reduce wind buffeting.Sunrise Pre-Owned Motorsports3201 East Park PlazaSearcy, AR 72143Ask for: Pre-Owned Sales5013052900: (501) 305-2900A27FBAFAEA464DBBB650D168074EE06C 34240297 10384607",,,,,,,,,,,,
