,Price,Location,URL,Date,Title,num image,bicycle frame material,bicycle type,frame size,make / manufacturer,model name / number,wheel size,text,brake type,condition,handlebar type,suspension,electric assist,serial number,size / dimensions,part type,year manufactured,paint color
4488,1395.0,slo,https://slo.craigslist.org/spo/d/simi-valley-schwinn-carbon-blue-spin/7466654663.html,2022-04-14 13:11,Schwinn CARBON BLUE Spin Bike CARDIO Indoor Cycling EXERCISE BIKE,8,,,, Schwinn, AC Performance Carbon Blue,,"INDOOR CYCLING EXERCISE BIKE SPIN BIKE SPINNING  PRICE DROP FROM $1695!!  BRAND NEW THIS BIKE WAS $3200 (+ TAX). This is cash deal -- NO TAX!!  :)  ** COMING INTO BAY AREA SOON -- WILL GIVE A GREAT REDUCED RATE TO DELIVERY TO SLO -- ONLY $125!!!!!!!! ** MULTIPLE BIKES AVAILABLE -- TELL YOUR FRIENDS AND GET YOUR DELIVERY FOR FREE!  EXCELLENT CONDITION - VERY CLEAN! - COMES WITH ECHELON 2 CONSOLE w/ POWER UPGRADE ($600 upgrade)! - MORSE TAPER TRIPLE LINK PEDALS (SPD; Look Delta; Toe Cages) ($180 upgrade). - BODY BARS (4 AND 6LB) + RACK ($200 upgrade)  There are limited number of bikes available.  Without question, unless you absolutely wanted brand new (not that you need to spend that much money -- as these bikes don't break down in homes -- they're top of the line commercial grade. I can say with 99.99% confidence you would NOT make a warranty call within the 2 years of manufacturers warranty. Nonetheless, there is not another bike available out there that is a better deal - as it relates to price vs. quality. My bike is in GREAT CONDITION (FUNCTION AND COSMETIC!)  This bike was TREATED VERY WELL AND MAINTAINED PERFECTLY. It runs ""just like new"". It's a GREAT BIKE!!  You know this bike, which is why you're looking at this. You know all the specs then, most likely. If you need detail, I'll get it to you.  The ride is as you would expect and just a great bike. So, here's an opportunity to have a Carbon Blue in your home for 1/2 of the price of purchasing a new one.",, like new,,,,,,,,
4489,975.0,slo,https://slo.craigslist.org/snw/d/morro-bay-original-1960s-mustang/7471237567.html,2022-04-14 10:11,Original 1960's Mustang,0,,,,,,,,,,,,,,,,,
4490,250.0,slo,https://slo.craigslist.org/bop/d/san-luis-obispo-feedback-sports-velo/7471140252.html,2022-04-14 07:05,Feedback Sports Velo Cache 4 Bike Stand / Rack,2,,,, Feedback Sports, Velo Cache,,"We moved and I no longer need this bike stand. I purchased it brand new about 6 months ago.  The base model was $260 and holds 2 bikes - I've added the expansion kit ($60) for a total of 4 bikes. I also added the gear basket ($40) to hold helmets, bottles, shoes, etc.    The arms can be adjusted independently to hold any type of bike with any shape of top tube. It works great as a way to avoid drilling holes in walls.  I used it while we lived in an apartment.  The rack is in like-new condition.    For further reference, here are links to the original items: Base storage rack: https://www.feedbacksports.com/product/velo-cache-black/ Expansion kit: https://www.feedbacksports.com/product/velo-cache-4-bike-expansion-kit-black/ Accessory basket: https://www.thebicyclechain.com/product/feedback-sports-velo-cache-gear-storage-basket-196067-1.htm  Cash / Venmo / Paypal only, please.",, like new,,,,,," racks, fenders, bags",,
4491,350.0,slo,https://slo.craigslist.org/for/d/san-luis-obispo-bmw-roof-bike-racks/7467159379.html,2022-04-13 23:22,BMW Roof & Bike Racks,11,,,, BMW,,,"BMW's MODULAR ROOF RACK: This system with coded bolts offers security and practicality. Made of high-tensile aluminum tubing, it is remarkably lightweight, strong and corrosion-resistant. Lockable, easy to install and is compatible with a wide range of aerodynamic attachments. Lockable system is equipped with an anti-theft feature and complies with the most stringent safety requirements. Maximum permissible roof load: 165 lbs. Support bars are made of high-strength aluminum tubing. Vehicle must be equipped with roof rails.  BMW's TOURING CYCLE CARRIER: These touring cycle carriers have been installed by a BMW dealer, have always been garaged, and have barely used. These high-quality bicycle holder is made of high-strength, anodized aluminum profile, for safe transport of racing, touring or children's bicycles, as well as mountain bikes up to max. 22.5 kg. The sturdy bike rack can be installed without tools and has an equally easy to use clamping system for securing the bike in place. The holder can be combined with all BMW roof rack systems and suitable for bicycle tires up to 2.5 inches wide, and bicycle frames with a diameter between 22 and 80 mm. Depending on the car and its permitted roof load, up to four bicycle holders can be installed.  Price: Roof racks and three bicycle racks all for $300.00",, like new,,,,,,,,
4492,500.0,slo,https://slo.craigslist.org/bop/d/atascadero-airstream-bike-rake/7471025134.html,2022-04-13 18:33,airstream bike rake,3,,,, airstream, 0000,,custom airstream bike rake. holds 2 bikes,, like new,,,,, 29x30x671/4, other,,
4493,25.0,slo,https://slo.craigslist.org/for/d/san-luis-obispo-trunk-bike-rack/7468558773.html,2022-04-13 18:03,Trunk bike rack,0,,,,,,,"New in box , for 3 bikes,brand Bell",, new,,,,,,,,
4494,150.0,slo,https://slo.craigslist.org/bop/d/san-luis-obispo-pnw-dropper-post-mm/7471009509.html,2022-04-13 17:38,PNW Dropper post 30.9 170mm,3,,,,,,,"Brand new! In box still Retails for $199  Save $50 + tax   170mm drop, 30.9 diameter width post   Sold the bike- so it’s a spare. Might as well sell it to someone who needs it.   Fits a bunch of bikes but look up your post size to make sure -   Thanks!",,,,,,,,,,
4495,89.0,slo,https://slo.craigslist.org/mpo/d/san-luis-obispo-guardian-dowco-xxxl/7471000869.html,2022-04-13 17:11,Guardian Dowco XXXL Motorcycle Cover,10,,,, Dowco, Guardian,,"Like new Dowco Guardian XXXL motorcycle cover. For bikes like the Honda Goldwing or a Harley cruiser.   Has tie downs, a secret Velcro compartment inside.  Breathe holes for warm engines.    Has elastic gather all around the hem. Black with gray side accents.   Like new condition.",, like new,,,,, XXXL,,,
4496,1000.0,slo,https://slo.craigslist.org/bik/d/san-luis-obispo-giant-anyroad-mens/7470967783.html,2022-04-13 15:39,Giant Anyroad Men's L,8, aluminum, other, Men's Large, Giant, Anyroad, 700C,"Giant Anyroad- Road/Gravel Bike Men's Large frame 20spd Matte Black w/Blue/Silver trim Lightweight/Upright stance Dual disc brake hand lever positions Like New! I have 2 bikes, only need 1 Text: 7one4-7four3-Eighty10", disc (mechanical), like new,,,,,,,,
4497,6786.0,slo,https://slo.craigslist.org/trb/d/paso-robles-2022-maxxd-trailers-18-k/7470685409.html,2022-04-13 06:01,"2022 MAXXD TRAILERS 18' X 83"" - 10K Tandem Axle Utility Unknown",2,,,, MAXXD TRAILERS, 18' X 83 - 10K Tandem,,"calcustompaso.comcalcustompaso.com2022 MAXXD TRAILERS 18' X 83"" - 10K Tandem Axle Utility  - $7,699 + FeesDrive up ramp gateSide + Front tie railsSPARE TIRE NOT INCLUDED Call California Custom Trailers & Powersports at (805) 227-46652340 PROSPECT AVE, STE 105, PASO ROBLES, CA 93446  Or online at www.calcustompaso.com (MSRP = Manufacture Suggested Retail Price and does not Include Factory Freight, Documentation, DMV, Ca Tire Recycling, and Sales Tax)Current Financing available with little to no down payment OAC EQUIPMENT MOVER, EQUIPMENT MOVERS, CAR HAULER, CAR HAULERS, CAR MOVER, CAR MOVERS, CAR, CARS TILT TRAILER, TILT TRAILERS, TILT CAR HAULER, TILT CAR MOVER, TILE EQUIPMENT HAULER, TILT EQUIPMENT MOVER, TILT, CARGO TRAILER, CARGO TRAILERS, CARGO HAULER, CARGO HAULERS, CARGO, UTILITY TRAILER, UTILITY TRAILERS, UTILITY, TOY HAULER, TOY HAULERS, TOY, HAULER, MOVER, MOTORCYCLE TRAILER, MOTORCYCLE TRAILERS, MOTORCYCLE HAULER, MOTORCYCLE HAULERS, ENCLOSED TRAILER, ENCLOSED TRAILERS, OPEN TRAILER, OPEN TRAILERS, ENCLOSED, OPEN, FLAT DECK, FLAT DECK, DOVE TAIL, DOVETAIL, DECK OVER, DECKOVER, SINGLE AXLE, DOUBLE AXLE, TANDEM AXLE, DUAL AXLE, SINGLE AXLES DOUBLE AXLES, TANDEM AXLES, DUAL AXLES, HAULMARK, PJ, PASSPORT, TRANSPORT, EDGE, FLEX, TRAILER PART, TRAILER PARTS, PART, PARTS, BALL MOUNT, BALL, MOUNT, TRAILER HITCH, HITCH, HITCH PIN, HITCH PINS, HITCHES, RECEIVER, RECEIVERS, COUPLER, COUPLERS GRAVEL, DIRT, ROCK, ROCKS CAR, BIKE, BIKES, TRACTOR, TRACTORS, LANDSCAPE, LANDSCAPING, BUSINESS, SERVICE, SERVICES WELD, WELDED, WELDING, FIX, FIXING, FIXED, WHEEL, WHEELS, TRAILER WHEELS, TRAILER WHEEL, TIRE, TIRES, TRAILER TIRE, TRAILER TIRES, AXLE, AXLES, TRAILER AXLE, TRAILER AXLES, FENDER, FENDERS, TRAILER FENDER, TRAILER FENDERS, LIGHT, LIGHTS, TRAILER LIGHT, TRAILER LIGHTS, LOCK, LOCKS, TRAILER LOCK, TRAILER LOCKS, TOW, TOWING, TRAILER TOWING, TOWING TRAILERS, WIRE, WIRES, TRAILER WIRE, TRAILER WIRING, TRAILER WIRES, WIRE HARNESS, TRAILER WIRE HARNESS, BRAKES, BRAKE ADAPTER, BRAKE ADAPTERS, BRAKE CONTROLLER, BRAKE CONTROLLERS, CONTROLLER, BRAKE, FEATHERLITE, FEATHERLITE DEALER, FEATHERLITE TRAILERS, FEATHERLITE TRAILER, FEATHERLITE UTILITY, FEATHERLITE CAR HAULER, FEATHERLITE CARHAULER, PJ, PJ TRAILER, PJ TRAILERS, TRAILERS, DUMP TRAILER, DUMP TRAILERS, DUMP, EQUIPMENT HAULER, EQUIPMENT HAULERS, EQUIPMENT, HAULER, HAULERS, EQUIPMENT MOVER, EQUIPMENT MOVERS, CAR HAULER, CAR HAULERS, CAR MOVER, CAR MOVERS, CAR, CARS TILT TRAILER, TILT TRAILERS, TILT CAR HAULER, TILT CAR MOVER, TILE EQUIPMENT HAULER, TILT EQUIPMENT MOVER, TILT, CARGO TRAILER, CARGO TRAILERS, CARGO HAULER, CARGO HAULERS, CARGO, UTILITY TRAILER, UTILITY TRAILERS, UTILITY, TOY HAULER, TOY HAULERS, TOY, HAULER, MOVER, MOTORCYCLE TRAILER, MOTORCYCLE TRAILERS, MOTORCYCLE HAULER, MOTORCYCLE HAULERS, ENCLOSED TRAILER, ENCLOSED TRAILERS, OPEN TRAILER, OPEN TRAILERS, ENCLOSED, OPEN, FLAT DECK, FLAT DECK, DOVE TAIL, DOVETAIL, DECK OVER, DECKOVER, SINGLE AXLE, DOUBLE AXLE, TANDEM AXLE, DUAL AXLE, SINGLE AXLES DOUBLE AXLES, TANDEM AXLES, DUAL AXLES, HAULMARK, PJ, PASSPORT, TRANSPORT, EDGE, FLEX, TRAILER PART, TRAILER PARTS, PART, PARTS, BALL MOUNT, BALL, MOUNT, TRAILER HITCH, HITCH, HITCH PIN, HITCH PINS, HITCHES, RECEIVER, RECEIVERS, COUPLER, COUPLERS GRAVEL, DIRT, ROCK, ROCKS CAR, BIKE, BIKES, TRACTOR, TRACTORS, LANDSCAPE, LANDSCAPING, BUSINESS, SERVICE, SERVICES WELD, WELDED, WELDING, FIX, FIXING, FIXED, WHEEL, WHEELS, TRAILER WHEELS, TRAILER WHEEL, TIRE, TIRES, TRAILER TIRE, TRAILER TIRES, AXLE, AXLES, TRAILER AXLE, TRAILER AXLES, FENDER, FENDERS, TRAILER FENDER, TRAILER FENDERS, LIGHT, LIGHTS, TRAILER LIGHT, TRAILER LIGHTS, LOCK, LOCKS, TRAILER LOCK, TRAILER LOCKS, TOW, TOWING, TRAILER TOWING, TOWING TRAILERS, WIRE, WIRES, TRAILER WIRE, TRAILER WIRING, TRAILER WIRES, WIRE HARNESS, TRAILER WIRE HARNESS, BRAKES, BRAKE ADAPTER, BRAKE ADAPTERS, BRAKE CONTROLLER, BRAKE CONTROLLERS, CONTROLLER, BRAKE TRANSPORT TRAILER, TRAILER PARTS, AXLES, WEIGHT, CARGO, LANDSCAPE, DUMP, UTILITY, GRAVEL, MOVING, SACRAMENTO TRAILER SALES, UN-LADEN WEIGHT, CAMPERS, RACKS, TONNEAU LIDS, BUMPERS, TOOL BOXES, EQUIPMENT TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, GRAVEL, MOVING, PJ TRAILERS, TRAILER SALES, UN-LADEN WEIGHT, RACKS, BUMPERS, TOOL BOXES, EQUIPMENT TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, TRAILER PARTS, AXLES, WEIGHT, CARGO, LANDSCAPE, DUMP, UTILITY, GRAVEL, MOVING, SACRAMENTO, TRAILER SALES, TOOL BOXES, EQUIPMENT, TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, GRAVEL, MOVING, PJ TRAILERS, TRAILER SALES, BUMPERS, TOOL BOXES, EQUIPMENT TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, CHARMAC, CHARMAC HORSE TRAILER, CARSON, CARSON DUMP TRAILER, CARSON UTILITY TRAILER, POLARIS, ATV, GALT, SACRAMENTO, HERALD, LODI, WALNUT GROVE, MODESTO, MERCED, TURLOCK, VACAVILLE, FAIRFIELD, DIXON, NATOMAS, LOCKE, COURTLAND, CLOVIS, IONE, JACKSON, SUTTER CREEK, PIONEER, ELK GROVE, WEST SACRAMENTO,",, new,,,,,,, 2022,
4498,3198.0,slo,https://slo.craigslist.org/trb/d/paso-robles-2022-maxxd-trailers-12-77/7470685398.html,2022-04-13 06:01,"2022 MAXXD TRAILERS 12' x 77"" SA Unknown",2,,,, MAXXD TRAILERS, 12' x 77 SA,,"calcustompaso.comcalcustompaso.com2022 MAXXD TRAILERS 12' x 77"" SA - $3,899 + Fees-Rear drive up ramp gate-Front + side tie rails-Adjustable coupler-SPARE TIRE NOT INCLUDEDCall California Custom Trailers & Powersports at (805) 227-46652340 PROSPECT AVE, STE 105, PASO ROBLES, CA 93446  Or online at www.calcustompaso.com (MSRP = Manufacture Suggested Retail Price and does not Include Factory Freight, Documentation, DMV, Ca Tire Recycling, and Sales Tax)Current Financing available with little to no down payment OAC.  EQUIPMENT HAULER, EQUIPMENT HAULERS, EQUIPMENT, HAULER, HAULERS, EQUIPMENT MOVER, EQUIPMENT MOVERS, CAR HAULER, CAR HAULERS, CAR MOVER, CAR MOVERS, CAR, CARS TILT TRAILER, TILT TRAILERS, TILT CAR HAULER, TILT CAR MOVER, TILE EQUIPMENT HAULER, TILT EQUIPMENT MOVER, TILT, CARGO TRAILER, CARGO TRAILERS, CARGO HAULER, CARGO HAULERS, CARGO, UTILITY TRAILER, UTILITY TRAILERS, UTILITY, TOY HAULER, TOY HAULERS, TOY, HAULER, MOVER, MOTORCYCLE TRAILER, MOTORCYCLE TRAILERS, MOTORCYCLE HAULER, MOTORCYCLE HAULERS, ENCLOSED TRAILER, ENCLOSED TRAILERS, OPEN TRAILER, OPEN TRAILERS, ENCLOSED, OPEN, FLAT DECK, FLAT DECK, DOVE TAIL, DOVETAIL, DECK OVER, DECKOVER, SINGLE AXLE, DOUBLE AXLE, TANDEM AXLE, DUAL AXLE, SINGLE AXLES DOUBLE AXLES, TANDEM AXLES, DUAL AXLES, HAULMARK, PJ, PASSPORT, TRANSPORT, EDGE, FLEX, TRAILER PART, TRAILER PARTS, PART, PARTS, BALL MOUNT, BALL, MOUNT, TRAILER HITCH, HITCH, HITCH PIN, HITCH PINS, HITCHES, RECEIVER, RECEIVERS, COUPLER, COUPLERS GRAVEL, DIRT, ROCK, ROCKS CAR, BIKE, BIKES, TRACTOR, TRACTORS, LANDSCAPE, LANDSCAPING, BUSINESS, SERVICE, SERVICES WELD, WELDED, WELDING, FIX, FIXING, FIXED, WHEEL, WHEELS, TRAILER WHEELS, TRAILER WHEEL, TIRE, TIRES, TRAILER TIRE, TRAILER TIRES, AXLE, AXLES, TRAILER AXLE, TRAILER AXLES, FENDER, FENDERS, TRAILER FENDER, TRAILER FENDERS, LIGHT, LIGHTS, TRAILER LIGHT, TRAILER LIGHTS, LOCK, LOCKS, TRAILER LOCK, TRAILER LOCKS, TOW, TOWING, TRAILER TOWING, TOWING TRAILERS, WIRE, WIRES, TRAILER WIRE, TRAILER WIRING, TRAILER WIRES, WIRE HARNESS, TRAILER WIRE HARNESS, BRAKES, BRAKE ADAPTER, BRAKE ADAPTERS, BRAKE CONTROLLER, BRAKE CONTROLLERS, CONTROLLER, BRAKE, FEATHERLITE, FEATHERLITE DEALER, FEATHERLITE TRAILERS, FEATHERLITE TRAILER, FEATHERLITE UTILITY, FEATHERLITE CAR HAULER, FEATHERLITE CARHAULER, PJ, PJ TRAILER, PJ TRAILERS, TRAILERS, DUMP TRAILER, DUMP TRAILERS, DUMP, EQUIPMENT HAULER, EQUIPMENT HAULERS, EQUIPMENT, HAULER, HAULERS, EQUIPMENT MOVER, EQUIPMENT MOVERS, CAR HAULER, CAR HAULERS, CAR MOVER, CAR MOVERS, CAR, CARS TILT TRAILER, TILT TRAILERS, TILT CAR HAULER, TILT CAR MOVER, TILE EQUIPMENT HAULER, TILT EQUIPMENT MOVER, TILT, CARGO TRAILER, CARGO TRAILERS, CARGO HAULER, CARGO HAULERS, CARGO, UTILITY TRAILER, UTILITY TRAILERS, UTILITY, TOY HAULER, TOY HAULERS, TOY, HAULER, MOVER, MOTORCYCLE TRAILER, MOTORCYCLE TRAILERS, MOTORCYCLE HAULER, MOTORCYCLE HAULERS, ENCLOSED TRAILER, ENCLOSED TRAILERS, OPEN TRAILER, OPEN TRAILERS, ENCLOSED, OPEN, FLAT DECK, FLAT DECK, DOVE TAIL, DOVETAIL, DECK OVER, DECKOVER, SINGLE AXLE, DOUBLE AXLE, TANDEM AXLE, DUAL AXLE, SINGLE AXLES DOUBLE AXLES, TANDEM AXLES, DUAL AXLES, HAULMARK, PJ, PASSPORT, TRANSPORT, EDGE, FLEX, TRAILER PART, TRAILER PARTS, PART, PARTS, BALL MOUNT, BALL, MOUNT, TRAILER HITCH, HITCH, HITCH PIN, HITCH PINS, HITCHES, RECEIVER, RECEIVERS, COUPLER, COUPLERS GRAVEL, DIRT, ROCK, ROCKS CAR, BIKE, BIKES, TRACTOR, TRACTORS, LANDSCAPE, LANDSCAPING, BUSINESS, SERVICE, SERVICES WELD, WELDED, WELDING, FIX, FIXING, FIXED, WHEEL, WHEELS, TRAILER WHEELS, TRAILER WHEEL, TIRE, TIRES, TRAILER TIRE, TRAILER TIRES, AXLE, AXLES, TRAILER AXLE, TRAILER AXLES, FENDER, FENDERS, TRAILER FENDER, TRAILER FENDERS, LIGHT, LIGHTS, TRAILER LIGHT, TRAILER LIGHTS, LOCK, LOCKS, TRAILER LOCK, TRAILER LOCKS, TOW, TOWING, TRAILER TOWING, TOWING TRAILERS, WIRE, WIRES, TRAILER WIRE, TRAILER WIRING, TRAILER WIRES, WIRE HARNESS, TRAILER WIRE HARNESS, BRAKES, BRAKE ADAPTER, BRAKE ADAPTERS, BRAKE CONTROLLER, BRAKE CONTROLLERS, CONTROLLER, BRAKE TRANSPORT TRAILER, TRAILER PARTS, AXLES, WEIGHT, CARGO, LANDSCAPE, DUMP, UTILITY, GRAVEL, MOVING, SACRAMENTO TRAILER SALES, UN-LADEN WEIGHT, CAMPERS, RACKS, TONNEAU LIDS, BUMPERS, TOOL BOXES, EQUIPMENT TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, GRAVEL, MOVING, PJ TRAILERS, TRAILER SALES, UN-LADEN WEIGHT, RACKS, BUMPERS, TOOL BOXES, EQUIPMENT TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, TRAILER PARTS, AXLES, WEIGHT, CARGO, LANDSCAPE, DUMP, UTILITY, GRAVEL, MOVING, SACRAMENTO, TRAILER SALES, TOOL BOXES, EQUIPMENT, TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, GRAVEL, MOVING, PJ TRAILERS, TRAILER SALES, BUMPERS, TOOL BOXES, EQUIPMENT TRAILER, CAR HAULER, TOY HAULER. MOTORCYCLE TRAILER, CHARMAC, CHARMAC HORSE TRAILER, CARSON, CARSON DUMP TRAILER, CARSON UTILITY TRAILER, POLARIS, ATV, GALT, SACRAMENTO, HERALD, LODI, WALNUT GROVE, MODESTO, MERCED, TURLOCK, VACAVILLE, FAIRFIELD, DIXON, NATOMAS, LOCKE, COURTLAND, CLOVIS, IONE, JACKSON, SUTTER CREEK, PIONEER, ELK GROVE, WEST SACRAMENTO,",, new,,,,,,, 2022,
