,Price,Location,URL,Date,Title,num image,text,bicycle frame material,bicycle type,frame size,wheel size,condition,brake type,electric assist,handlebar type,make / manufacturer,model name / number,suspension,part type,size / dimensions,serial number,year manufactured
179,11995.0,dothan,https://dothan.craigslist.org/snd/d/dothan-2014-rzr-900-get-it-while-you/7465281860.html,2022-03-31 12:43,2014 RZR 900!!! GET IT WHILE YOU CAN...WONT LAT LONG...CALL NOW!!!,12,"2014 RZR 900!!! GET IT WHILE YOU CAN...WONT LAT LONG...CALL NOW!!!  CALL/TEXT LINDSEY 423-653-0579  ***ALL INCLUDED*** -CUSTOM CAGE -SPORT ROOF -LED LIGHT BAR -BLUETHOOTH POD SPEAKERS -FRONT BUMPER -WINCH -WHIP LIGHTS -REAR BUMPER -PREMIUM CAGE DOORS -FRONT & REAR FULL COVERAGE FENDER FLARES ***ALL INCLUDED***  CALL/TEXT LINDSEY 423-653-0579 EASY FINANCING AVAILABLE!!!  Rgr, used rgr, tocoma, Jeep, wrangler, buy here, pay here, buyherepayhere, down payment, finance, financing, easy, affordable, used car, used cars, used truck, used trucks, chevy, Chevrolet, ford, Nissan, dodge, Toyota, Honda, used atv, used atvs, new atv, new atvs, new utv, used utv, yeti, yeti cups, yeti coolers, helmets, gloves, accessories, gear, goggles, parts, chainsaws, add-ons, forsale, for sale, UTV, offroad, sxs, side by side, sidebyside, atv, quad, farm, truck, car, used, new, kart, gokart, gocart, cart, dirt, dirtbike, bike, motocross, racing, motorcycle, cycle, v-twin, clutch, 4x4, power, fast, fun, sale, sales, exmark, autos, automobile, pre-owned, four wheel drive, awd, fwd, LED, lightbars, light bar, wetsounds, audio bar, sound bar, loud, winch, Yamaha, honda, Polaris, razor, rzr, ranger, 500, 570, 900, 1000, XP, highlifter, northstar, ace, 150, sportsman, 450, 850, EPS, youth, adult, fox, dynamix, probox, Massimo, mule, kawi, yama, cf moto, Kubota, kioti, Husqvarna, gator, ranger, Maverick, rzr, rhino, Arctic Cat, strike, boss, trailer, rv, toyhauler, hauler, horsepower, power, rpm, outlander, rancher, wolverine, big red, bigred, pioneer, turbo, supercharged, mud, track, race, Harley, Davidson, Harley Davidson, hd, trail, bog, muddy, rock crawler, four wheeler, 4wheeler, 4 wheeler, fourwheeler, four wheelers, ATV, ATVS, ATV'S, All terrain vehicle, all terrain vehicles, UTV, UTVS, UTV'S, utility terrain vehicle, utility terrain vehicles, side by side, dirt bike, dirt bikes, crf, gsxr, busa, yzf, snap-on, pressure washer, skeeter, bullet, kawasaki, krx, talon, turbo, lifted, rzr, ranger, sportsman, xp, turbos, turbo s, yfz, mud, buggy",,,,,,,,,,,,,,,
180,100.0,dothan,https://dothan.craigslist.org/bik/d/dothan-new-schwinn-rascal-bike-pet/7461715255.html,2022-04-18 17:03,New Schwinn Rascal bike pet trailer,10,"I have a New Rascal pet trailer made by Schwinn that is pulled behind a bike. Bought it but did not get a chance to use. Paid over $220 with tax, but will sell for first $100 FIRM. Please see pics and screenshots from website for full details. Only issues is heavy removable floor mat has a tear in center from being folded when shipped. Located and must be picked up in Dothan, AL near flowers hospital (please see map located in ad). Call or Text. Thanks, Steve 334-seven 0 one-72 four 4. Contact after 9PM will be returned the following day.", steel, other, small, 16 in, new,,,, Schwinn, Rascal,,,,,
181,50.0,dothan,https://dothan.craigslist.org/bik/d/black-childs-bike/7472743074.html,2022-04-18 11:09,Child's bike,0,Still in great shape my son has outgrown it. First $50 it's your good tires and brakes. Cared for and gentle use., aluminum, other, Small, other/unknown,,,,,,,,,,,
182,112.0,dothan,https://dothan.craigslist.org/sgd/d/full-garage-gym-squat-rack-dumbbells/7463267627.html,2022-03-26 13:19,"Full Garage Gym-Squat Rack, Dumbbells- Financing Available",4,"Full Garage Gym Setup- Squat Rack, Adjustable Bench, Dumbbells, Bumper Plates, Rower & More  _____________________________________________________________________________ Offered By: BodyKore Fitness Equipment- 949-503-9266- Text or call for more info _____________________________________________________________________________ We have a huge inventory of Commercial Fitness Equipment. Most of our equipment have lifetime warranties and are built for health clubs and commercial gyms. The same equipment you will use at 24 Hour Fitness, LA Fitness, Anytime Fitness, Chuze Fitness, Planet Fitness, Gold's Gym and more! Our state of the art equipment is offered at low low prices and we even offer Easy Financing! Garage Gym Equipment Package  Commercial Squat Cage and Adjustable Bench 5-50lb Rubber Dumbbell Set w/ Rack 300lb Rubber Olympic Grip Plate Set w/ Bar Choice of Rowing Machine or Air Bike  *Low Price of $4000! Or as low as $140/month  IN STOCK READY TO SHIP! This package doesn't work for you? No problem, Equipment packages are fully customizable. We have plenty of stock! .  ____________________________________________________________________________ Commercial Fitness Equipment: Smith Machines, Leg Press, Hack Squat, Squat Racks, Olympic Benches, Military Benches, Utility Benches, Flat Benches, Lat Machines, Seated Calf Raise, Back Hyperextension, Roman Chairs, Power Towers, Chin/Dip Tower, Vertical Knee Raises (VKR), Dual Adjustable Pulley Systems (DAPS), Plate Loaded Machines, Selectorized Strength Machines, Hip Abductor, Leg Extension, Cable Cross, Chest Press Functional Training Equipment: Group Training Rack Systems, Storage Racks, Crossfit Rigs, Olympic Lifting Platforms, Bumper Plates, Kettlebells, Wall Balls, Slam Balls, TRX, Suspension Trainers, Resistance Bands, Yoga Bands, Yoga Mats, Power Bags, Maces, Clubbells, Battle Ropes, Plyoboxes Cardio Equipment: Treadmills, Ellipticals, Steppers, Stepmills, Air runners, Manual Treadmills, Crosstrainers, Airbikes, Spin Bikes, Recumbant Bikes, Upright Bikes, Climbers, Rowers  _____________________________________________________________________ Financing available. 12 Months NO INTEREST on a 48 month term (on approved credit). Payments as low as $99 per month! FOR MORE PICTURES AND INFORMATION VISIT OUR WEBSITE www.bodykore.com PLEASE CONTACT US AT (949) 325-3088  Precor, Technogym, Rogue, Titan, lifefitness, woodway, star trac, nautilus, Deadlift, bumperplate, olympic bar, crossfit, cross fit, weightlifting, smith machine, squatrack, benchpress, gym equipment, treadmill, airdyne, assault, maces, clubbell, dumb bell, Concept 2, marpo BodyKore Fitness Equipment - QUALITY EQUIPMENT, BEST PRICES, EZ FINANCING! 💥💥💥 12 MONTH ZERO INTEREST WITH NO PRE-PAYMENT PENALTY We have a huge inventory of Commercial Fitness Equipment. Most of our equipment have lifetime warranties and are built for health clubs and commercial gyms. The same equipment you will use at 24 Hour Fitness, LA Fitness, Anytime Fitness, Chuze Fitness, Planet Fitness, Gold's Gym and more! Our state of the art equipment is offered at low low prices and we even offer Easy Financing! apply online : http://www.bodykore.com/finance BodyKore Fitness Equipment Phone: (949) 325-3088 Website: www.bodykore.com 📲 ☎️ Call or text 949-503-9266 for quick answers to your questions about this GARAGE GYM EQUIPMENT PACKAGE Check out some of our other equipment for your home gym:      Your message will always be answered by a real human — never an automated system. Kettlebell, Kettlebells, Olympic, Weights, Bench, Press, Squat, Resistance, Bands, Spin, Bike, Bikes, Spinning, Karate, Kung-Fu, Jiu Jitsu, Judo, Kickboxing, BJJ, JiuJitsu, MMA, Muay Thai, Muaythai, Kickboxing, Boxing, Gloves, Flat, Incline, Decline, Cable Machine, Cardio, Treadmill, Elliptical, Oliptical, Pull-Ups, Chin-Ups, Push-Ups, Chest, Arm, Legs, Bicep, Tricep, Shoulder, Gym Bells, Yoga Mats, Aerobics, Quadriceps, Hamstrings, Glutes, Abs, Stomach, Waist, Fat, Muscle, Body, Calves, Gravity Boots, Extension, Lats, Pulldown, Training, Intense, Extreme, Strength, Endurance, Bumper Plates, Olympic Rings, Appearance, Physical, Sports, Baseball, Basketball, Football, Martial Arts, Soccer, Track & Field, Power, Bodybuilding, Nutrition, Heavy, Bars, Tension, Gympak, Bodykore, Kore, Core, Yoga, Foam, Roller, Brake Pads, Pedal, Exercise, Startrac, Star Trac, Precor, Life Fitness, Lifefitness, Lifestride, Soloflex, Jump Rope, Forarm, Power, Blaster, Aerobics, Swimming, Cross Fit, Cross Kick, Apollo, Bodymasters, Steppers, Climbers, Strength Circuit Machines, Cable Station System, Rubber Flooring, Rubber Floor Mats, Smith Machine, Treadmill Belts, Replacement Parts, Medicine Balls, Punching Bags, Barbells, Racks, Rope, Attachments, Dip Belt, Workout Belt, Ab Straps, Thai Pads, Banana Bag, Kick Pad, Headgear, Power Systems, BOSU, tapout,forearm, bicep, arms, soloflex, body by jake, boflex, ab slider, lower back extension, lat pull down, Olympic rings, squat stands, squat racks, training ropes, climbing ropes, Power Racks, Bumper Plates, Rubber Flooring, Rubber Dumbbells, Cushbell and more!!! Ab / Back Equipment Flat and Olympic Benches Hyperextension Bench & Roman Chair Abdominal Equipment Back Equipment Inversion Tables Fitness Accessories Gym Flooring / Equipment Mats Jump Ropes Weight Training Accessories Door Gym Pull Up Bar Hand Strength & Forearm Cable Attachments Collars & Adapters Heart Rate Monitors Wrist, Ankle and Body Weights Scales & Body Fat Testers Squat Bar Pads Foam Product and Rollers Parts Fitness Exercise Gym Equipment Pull Up Bar, Chin Up Bar, Push up Bar and Dip Bars Reading Racks & Water Bottle Holders Exercise Mats Bosu® Ball Exercise Balls and Accessories Exercise Balls Bars & Collars Resistance Training Weight Pins & Leashes As Seen On TV Back Equipment Inversion Tables Door Gym Pull Up Bar Foam Equipment Packages Olympic Bumper Plates Bars GHDs Kettlebells Free Weight Equipment Medicine Balls Concept 2 Rowers Gymnastics Equipment Dumbbells Sandbags Pull-up Bars Training Accessories Plyometric Boxes D-Balls Mats Jump Ropes Climbing Ropes Flooring Bar Holders Gift Certificates Weight Storage home commercial treadmill treadmills elliptical ellipticals exercise bike bikes stepper steppers abcoaster gym equipment new used refurbished free weight dumbbells circuit strength selectorized Orange Co. Riverside Co. Newport Beach Life Fitness parabody tuff stuff repair service Product and Rollers Benches Flat and Olympic Benches Hyperextension Bench & Roman Chair Abdominal Equipment Back Equipment Boxing / Martial Arts Balazs Boxing Chin and Pull Up Bars TKO Fitness Accessories TKO Medicine and Stability Balls TKO Skip Jump Ropes TKO Vest and Ankle Weights TKO Weightlifting Belts and Straps Pull Up Bar, Chin Up Bar, Push up Bar and Dip Bars treadmill Commercial Fitness Equipment Commercial Ellipticals Cross Trainers Commercial Steppers Commercial Exercise Bikes Commercial Treadmills Commercial Rowing Machines Dumbbell Dumbbells / Weights Used Fitness Equipment Physical Therapy, Medical & Rehabilitation Equipment Aquatics Cardio Equipment Indoor Cycling Bikes and Spin Bikes Dumbbells / Weights Plates Dumbbells Barbell Sets Weight Trees Weight Training Accessories Wrist, Ankle and Body Weights Bars & Collars Hand Strength & Forearm Elliptical Trainers / Cross Trainers",,,,, new,,,, BodyKore, G703,,,,,
183,50.0,dothan,https://dothan.craigslist.org/for/d/dothan-26-inch-girls-bike/7459616146.html,2022-04-16 07:55,26 inch girls bike,0,"Huffy bike for women, good bike with good tires. 334 479-606six",,,,,,,,,,,,,,,
184,2900.0,dothan,https://dothan.craigslist.org/for/d/midland-city-2009-harley-sportster/7470879453.html,2022-04-13 14:28,2009 Harley sportster,0,,,,,,,,,,,,,,,,
185,6000.0,dothan,https://dothan.craigslist.org/mcy/d/fort-rucker-honda-crf250r/7468153663.html,2022-04-07 10:28,Honda CRF250R,9,"2012 Honda CRF250R - Asking $6000 OBO  I have over $7000 in this bike. The top and bottom end were completely and professionally rebuild with OEM Honda parts (see pictures). Has about 30 hours on the new block. - 250cc - Fuel injected - Manual Transmission - Engine Oil, Transmission Oil, and Oil    Filter change performed every 10-15 hours.  Bike is well maintained and runs perfectly. Hate to see it go, but selling as I am moving overseas soon.",,,,,,,,,,,,,,,
186,25000.0,dothan,https://dothan.craigslist.org/mcy/d/dothan-street-glide/7467929190.html,2022-04-06 17:25,Street glide,3,"17’ Harley Davidson Street glide special. This bike is in excellent condition, garage  Kept and adult driven. 6.200 miles,serviced at 5000 . It was upgraded 2k stereo system,custom exhaust, and a new backrest.and helmets.This bike has the 107 Milwaukee eight engine. 25.000  OBO. Harley dealer will finance this bike.",,,,,,,,,,,,,,,
187,1.0,dothan,https://dothan.craigslist.org/grd/d/enterprise-snake-food/7459160229.html,2022-04-04 16:18,Snake food,0,All sizes. Text anytime.  show contact info .     Rats. Snake. Snakes. Rat. Cage. Bedding. Wood. Wire. Food. Water. Pet. Pets. Tank. Car. Truck. Bike. Tanks. Aquarium. Aquariums. Text. Anytime. Phone. Reptile. Reptiles. Animal. Animals. Enterprise. Dothan. Elba. Geneva. New Brockton. Daleville. Ozark. Level plains.,,,,,,,,,,,,,,,
188,23000.0,dothan,https://dothan.craigslist.org/mcy/d/samson-2014-harley-davidson-softtail/7465607871.html,2022-04-01 09:47,2014 harley Davidson softtail Deluxe FLSTN,11,"2014 deluxe , 6,200 miles Moroccan Gold paint with soft tan lines . 103 engine , many upgrades bike won’t disappoint. Willing to do Harley Davidson Rider to Rider financing program through a Harley dealership within a reasonable distance from me . Few extra parts that will go along with bike including stock black seats and passenger backrest  and handlebars .  $23,000 obo",,,,,,,,,,,,,,,
189,25.0,dothan,https://dothan.craigslist.org/hab/d/hartford-marcy-upright-exercise-bike/7465397664.html,2022-03-31 16:49,Marcy Upright Exercise Bike,0,"Almost New Marcy upright exercise bike Steel construction 8 levels of resistance Comfortable adjustable seat LCD screen: time, speed, distance, calories burned",,,,,,,,,,,,,,,
190,200.0,dothan,https://dothan.craigslist.org/bik/d/opp-motobecane-mountain-bike-300-ht/7459578344.html,2022-03-17 16:30,Motobecane Mountain Bike 300 HT,0,"This bike was just used inside on a bike exercise/trainer stand.  Like new condition.  Never used outside.  Wife (5' 3"" - 140 lbs) used this bike to exercise while watching TV.  Comes with the exercise stand.  Asking $200 for both.", steel, mountain, don't reall know, 24 in, like new,,,,,,,,,,
191,250.0,dothan,https://dothan.craigslist.org/bik/d/opp-windsor-wellington-0-mens-bike/7459575021.html,2022-03-17 16:23,Windsor Wellington 3-0 Men's Bike,0,"This bike is near new.  Was purchased about 3 years ago, but due to a hip replacement, was never used.  Just been sitting waiting for someone to ride it.", aluminum, road, 56cm, 26 in, like new,,,, Windsor, Wellington,,,,,
192,100.0,dothan,https://dothan.craigslist.org/spo/d/pinckard-allen-bike-hitch/7456651933.html,2022-03-10 18:47,ALLEN BIKE HITCH,3,Allen 2- bike hitch with locking hitch insert.  Fits either 1 1/4 inch or 2 inch receiver hitch.  Hitch secures and tightens rack inside of receiver hitch. Includes 2 keys.  Hitch has individual tie downs for 2 bikes.  Arms fold down for storage.  Hitch was bought new and never used.,,,,, new,,,,,,,,,,
193,1000.0,dothan,https://dothan.craigslist.org/wto/d/clio-26s-24s/7457693891.html,2022-03-13 10:27,26S 24S,5,"NEED TIRES WILL CONSIDER TRADES ON 9 45 40 357 ATV, BIKE",,,,,,,,,,,,,,,
194,150.0,dothan,https://tallahassee.craigslist.org/bik/d/pelham-ultra-lite-foldable-bikes/7466077328.html,2022-04-17 05:54,ultra lite foldable bikes,2,bike 150.00 each obo like new not sure about frame size was bought for adults, aluminum, folding, 54cm medium17.5, 16 in,,,,,,,,,,,
195,800.0,dothan,https://okaloosa.craigslist.org/tag/d/crestview-mini-bikes-brand-new/7472122765.html,2022-04-16 13:55,Mini Bikes Brand New!,0,"$800 each or $1600 for both. Brand new out of the box, assembled, brand new gas and oil put in “TODAY” April, 13,2022. If you order them off of amazon it would cost $1825.00 because they are $850 per bike with out taxes, assembly, or oil and gas. We bought these for our nephews but they got restationed. Selling for a loss. Our loss your gain, we are too old to ride them. They run perect and crank immediately. NO MILES ON THEM!! Or might consider a trade for a decent ATV. This is a kids dream!  show contact info  or  show contact info   POWERFUL & EFFICIENT: The 4 stroke OHV 1 cylinder engine with 196cc/6.5HP, will power you through the trails all day with plenty of muscle while still being fuel efficient | Max Speed: 20 mph. EASY & SMOOTH: The easy pull start operation makes this the ideal trail bike for any rider. Low-pressure tires provide a soft, smooth ride even on rugged terrain. DURABLE&RELIABLE: Built with a rugged,proven clutch and a solid,sturdy metal frame this heavy-duty mini bike will withstand years of fun on the trail.The rear drum break allows for reliable stopping FUN FOR ALL: With a load capacity of 200 pounds and clearance of 5. 5 inches, this scooter is perfect for everyone 13+. **Optional storage racks sold separately ASSEMBLY: Proper product assembly is critically important to ensure the product functions correctly. Assembly instructions must be followed precisely. Professional assembly is recommended.",,,,, new,,,, Coleman, CT200AB,,,,,
196,65.0,dothan,https://tallahassee.craigslist.org/bop/d/tallahassee-bike-rack-bikes/7470280867.html,2022-04-16 14:28,Bike Rack - 4 Bikes,0,"Barely used. Like NEW!  Take your bikes wherever you go with this 4-Bike Hitch Carrier. The carrier features a tie-down system that helps individually secure and protect bikes for safe travel. The 22"" carry arms offer ample space for up to 4 bikes, and the carrier is compatible with 2"" hitches. The folding carry arm design allows the rack's arms to drop out of the way when the carrier is not being used.  Features and Benefits 22"" carry arms offer ample space for up to 4 bikes Folding carry arm design allows the rack's arms to drop out of the way when not in use Tie-down system individually secures and protects bikes for safe travel Compatible with 2"" hitches  Specifications Weight capacity (lb.): 140 Capacity: 4 bikes",,,,,,,,,,,,,,,
197,1750.0,dothan,https://montgomery.craigslist.org/bik/d/booth-radrunner/7472040375.html,2022-04-16 11:09,Radrunner 2,5,"2020 Rad Runner 2 Electric Utility Bike.  Equipped with front basket, passenger seat, rear view mirror, helmet, tool kit and owners manual.  Also a new in box Rocky Mount Monorail Soli Platform Hitch Rack.   Bike may have been ridden twice.   $1750 firm - serious inquiries only.  Can be seen via appointment in Prattville, AL.   Will sell separately.", steel, cruiser, Adult, 20 in, new, caliper, pedal assist, cruiser, Rad Power Bikes, RadRunner2, frame and fork (full suspension),,,,
198,75.0,dothan,https://tallahassee.craigslist.org/bop/d/ochlocknee-bicycle-rack-for-two-bikes/7471763957.html,2022-04-15 16:32,"Bicycle rack for two bikes, 2 inch receiver",2,"Hello, I’m selling a very Like new bicycle rack. Fits two bicycles with adjustable wheel brackets, fits most bicycles. Complete with hardware and straps, 2 inch receiver",,,,, like new,,,, Maxxhaul,,, other,,,
199,163.0,dothan,https://tallahassee.craigslist.org/for/d/tallahassee-bike-rack-bikes-yakima/7464863065.html,2022-04-15 13:13,Bike Rack 4 bikes Yakima,0,"Smart design: UpperHand lever tilts the rack down to access the back of your vehicle and folds flat for easy storage Durable, stable, secure: Zero-hassle ZipStrips secure the bikes to the rack and are fully removable; Anti-sway cradle design minimizes bike-to-bike contact Easy install: Tool-free SpeedKnob quickly tightens and locks the rack to your car; Fully assembled; Easy 5 minute install Simple to store: Folds flat for easy storage; 1-1/4"" or 2"" hitch receiver required Road trip ready: Yakima signature bottle opener lets you enjoy a post-ride cold one",,,,, excellent,,,,,,,,,,
